"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"1","Ida",16,"Heavy Snow",6,0,0,0,0,"0.00K","0.00K"
"2","Ida",37,"Strong Wind",5,0,0,1,0,"","0.00K"
"3","Ida",51,"Strong Wind",47,0,1,0,0,"","0.00K"
"4","Ida",48,"Coastal Flood",238,0,0,0,0,"","0.00K"
"5","Ida",37,"Strong Wind",77,0,0,0,0,"1.00K","0.00K"
"6","Ida",48,"Coastal Flood",237,0,0,0,0,"","0.00K"
"7","Ida",16,"Heavy Snow",33,0,0,0,0,"0.00K","0.00K"
"8","Ida",16,"Heavy Snow",12,0,0,0,0,"0.00K","0.00K"
"9","Ida",16,"Heavy Snow",11,0,0,0,0,"0.00K","0.00K"
"10","Ida",16,"Heavy Snow",13,0,0,0,0,"0.00K","0.00K"
"11","Ida",41,"Heavy Snow",64,0,0,0,0,"0.00K","0.00K"
"12","Ida",37,"Strong Wind",40,0,0,0,0,"1.00K","0.00K"
"13","Ida",37,"Strong Wind",21,0,0,0,0,"1.00K","0.00K"
"14","Ida",37,"Strong Wind",26,0,0,0,0,"1.00K","0.00K"
"15","Ida",37,"Strong Wind",8,0,0,0,0,"1.00K","0.00K"
"16","Ida",37,"Strong Wind",22,0,0,0,0,"1.00K","0.00K"
"17","Ida",37,"Strong Wind",88,0,0,0,0,"10.00K","0.00K"
"18","Ida",37,"Strong Wind",38,0,0,0,0,"10.00K","0.00K"
"19","Ida",37,"Strong Wind",25,0,0,0,0,"10.00K","0.00K"
"20","Ida",37,"Strong Wind",28,0,0,0,0,"1.00K","0.00K"
"21","Ida",37,"Strong Wind",23,0,0,0,0,"10.00K","0.00K"
"22","Ida",37,"Strong Wind",83,0,0,0,0,"1.00K","0.00K"
"23","Ida",37,"Strong Wind",10,0,0,0,0,"1.00K","0.00K"
"24","Ida",37,"Strong Wind",78,0,0,0,0,"1.00K","0.00K"
"25","Ida",37,"Strong Wind",43,0,0,0,0,"1.00K","0.00K"
"26","Ida",37,"Flash Flood",81,0,0,0,0,"0.00K","0.00K"
"27","Ida",37,"Flash Flood",81,0,0,0,0,"0.00K","0.00K"
"28","Ida",16,"Heavy Snow",10,0,0,0,0,"0.00K","0.00K"
"29","Ida",37,"Flash Flood",83,0,0,0,0,"0.00K","0.00K"
"30","Ida",37,"Flash Flood",83,0,0,0,0,"0.00K","0.00K"
"31","Ida",12,"Strong Wind",172,0,0,0,0,"15.00K","0.00K"
"32","Ida",37,"Strong Wind",11,0,0,0,0,"75.00K","0.00K"
"33","Ana",6,"High Wind",48,0,0,0,0,"0.00K","0.00K"
"34","Ida",16,"Heavy Snow",16,0,0,0,0,"0.00K","0.00K"
"35","Ida",37,"Strong Wind",86,0,0,0,0,"1.00K","0.00K"
"36","Ida",37,"Strong Wind",42,0,0,0,0,"1.00K","0.00K"
"37","Ida",37,"Strong Wind",74,0,0,0,0,"1.00K","0.00K"
"38","Ida",37,"Strong Wind",24,0,0,0,0,"1.00K","0.00K"
"39","Ida",37,"Strong Wind",84,0,0,0,0,"1.00K","0.00K"
"40","Ida",37,"Strong Wind",85,0,0,0,0,"1.00K","0.00K"
"41","Ida",37,"Strong Wind",73,0,0,0,0,"1.00K","0.00K"
"42","Ida",37,"Strong Wind",9,0,0,0,0,"1.00K","0.00K"
"43","Ana",6,"High Wind",57,0,0,0,0,"0.00K","0.00K"
"44","Ida",37,"Strong Wind",41,0,0,0,0,"150.00K","0.00K"
"45","Ida",16,"Winter Weather",7,0,0,0,0,"0.00K","0.00K"
"46","Ida",16,"Heavy Snow",19,0,0,0,0,"0.00K","0.00K"
"47","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"48","Ida",37,"Strong Wind",75,0,0,0,0,"20.00K","0.00K"
"49","Ida",37,"Strong Wind",27,0,0,0,0,"1.00K","0.00K"
"50","Ida",16,"Heavy Snow",23,0,0,0,0,"0.00K","0.00K"
"51","Ida",16,"Heavy Snow",24,0,0,0,0,"0.00K","0.00K"
"52","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"53","Ida",41,"Heavy Snow",62,0,0,0,0,"0.00K","0.00K"
"54","Ida",37,"Strong Wind",7,0,0,0,0,"1.00K","0.00K"
"55","Ida",37,"Strong Wind",39,0,0,0,0,"1.00K","0.00K"
"56","Ida",37,"Strong Wind",89,0,0,0,0,"1.00K","0.00K"
"57","Ana",6,"High Wind",48,0,0,0,0,"0.00K","0.00K"
"58","Ida",56,"Winter Storm",15,0,0,0,0,"0.00K","0.00K"
"59","Ida",56,"Winter Storm",16,0,0,0,0,"0.00K","0.00K"
"60","Ida",16,"Heavy Snow",19,0,0,0,0,"0.00K","0.00K"
"61","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"62","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"63","Ida",16,"Heavy Snow",23,0,0,0,0,"0.00K","0.00K"
"64","Ida",16,"Heavy Snow",5,0,0,0,0,"0.00K","0.00K"
"65","Ida",16,"Heavy Snow",6,0,0,0,0,"0.00K","0.00K"
"66","Ida",16,"Winter Storm",10,0,0,0,0,"0.00K","0.00K"
"67","Ida",16,"Heavy Snow",18,0,0,0,0,"0.00K","0.00K"
"68","Ida",16,"Heavy Snow",19,0,0,0,0,"0.00K","0.00K"
"69","Fred",92,"Marine Thunderstorm Wind",242,0,0,0,0,"0.00K","0.00K"
"70","Ida",16,"Heavy Snow",23,0,0,0,0,"0.00K","0.00K"
"71","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"72","Ida",16,"Thunderstorm Wind",13,0,0,0,0,"4.00K","0.00K"
"73","Ida",16,"Thunderstorm Wind",13,0,0,0,0,"0.00K","0.00K"
"74","Ida",16,"Thunderstorm Wind",13,0,0,0,0,"13.00K","0.00K"
"75","Ida",16,"Thunderstorm Wind",23,0,0,0,0,"4.00K","0.00K"
"76","Ida",16,"Thunderstorm Wind",23,0,0,0,0,"0.00K","0.00K"
"77","Ida",16,"Thunderstorm Wind",23,0,0,0,0,"0.00K","0.00K"
"78","Ida",16,"Thunderstorm Wind",51,0,0,0,0,"0.00K","0.00K"
"79","Ida",16,"Thunderstorm Wind",23,0,0,0,0,"0.00K","0.00K"
"80","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"81","Ida",16,"Heavy Snow",23,0,0,0,0,"0.00K","0.00K"
"82","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"83","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"84","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"85","Ida",16,"Winter Storm",19,0,0,0,0,"0.00K","0.00K"
"86","Ida",16,"Heavy Snow",18,0,0,0,0,"0.00K","0.00K"
"87","Ida",16,"Heavy Snow",31,0,0,0,0,"0.00K","0.00K"
"88","Ida",16,"Heavy Snow",19,0,0,0,0,"0.00K","0.00K"
"89","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"90","Ida",16,"Heavy Snow",23,0,0,0,0,"0.00K","0.00K"
"91","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"92","Ida",16,"Heavy Snow",32,0,0,0,0,"0.00K","0.00K"
"93","Bill",30,"Thunderstorm Wind",111,0,0,0,0,"0.00K","0.00K"
"94","Ida",16,"Flash Flood",59,0,0,0,0,"0.00K","0.00K"
"95","Bill",30,"Hail",111,0,0,0,0,"0.00K","0.00K"
"96","Bill",30,"Hail",75,0,0,0,0,"0.00K","0.00K"
"97","Ida",16,"Heavy Snow",6,0,0,0,0,"0.00K","0.00K"
"98","Ida",16,"Heavy Snow",25,0,0,0,0,"0.00K","0.00K"
"99","Ida",30,"High Wind",3,0,0,0,0,"0.00K","0.00K"
"100","Ida",30,"High Wind",1,0,0,0,0,"0.00K","0.00K"
"101","Ida",30,"Winter Storm",2,0,0,0,0,"0.00K","0.00K"
"102","Ida",30,"Winter Storm",7,0,0,0,0,"0.00K","0.00K"
"103","Ana",6,"High Wind",54,0,0,0,0,"0.00K","0.00K"
"104","Ana",6,"High Wind",53,0,0,0,0,"0.00K","0.00K"
"105","Ana",6,"High Wind",46,0,0,0,0,"0.00K","0.00K"
"106","Ana",6,"High Wind",88,0,0,0,0,"0.00K","0.00K"
"107","Ana",6,"High Wind",54,0,0,0,0,"",""
"108","Ana",6,"High Wind",53,0,0,0,0,"",""
"109","Ida",16,"Heavy Rain",49,0,0,0,0,"5.00K","0.00K"
"110","Ida",16,"Hail",77,0,0,0,0,"0.00K","0.00K"
"111","Ida",16,"Hail",51,0,0,0,0,"0.00K","0.00K"
"112","Ida",16,"Flash Flood",87,0,0,0,0,"0.00K","0.00K"
"113","Ida",16,"Flash Flood",73,0,0,0,0,"0.00K","0.00K"
"114","Ida",41,"Flash Flood",25,0,0,0,0,"0.00K","0.00K"
"115","Ida",16,"Tornado",73,0,0,0,0,"0.00K","0.00K"
"116","Ida",16,"Flash Flood",73,0,0,0,0,"0.00K","0.00K"
"117","Bill",30,"Winter Storm",38,0,0,0,0,"0.00K","0.00K"
"118","Bill",30,"Winter Storm",56,0,0,0,0,"0.00K","0.00K"
"119","Ida",56,"Winter Storm",98,0,0,0,0,"0.00K","0.00K"
"120","Ida",56,"Blizzard",99,0,0,0,0,"0.00K","0.00K"
"121","Bill",30,"Thunderstorm Wind",111,0,0,0,0,"","0.00K"
"122","Bill",30,"Winter Storm",41,0,0,0,0,"0.00K","0.00K"
"123","Ida",16,"Hail",85,0,0,0,0,"0.00K","0.00K"
"124","Claudette",12,"Rip Current",12,0,0,1,0,"0.00K","0.00K"
"125","Bill",33,"Flood",11,0,0,0,0,"30.00K","0.00K"
"126","Bill",37,"Coastal Flood",103,0,0,0,0,"0.00K","0.00K"
"127","Bill",37,"Coastal Flood",104,0,0,0,0,"0.00K","0.00K"
"128","Bill",33,"Flash Flood",5,0,0,0,0,"30.00K","0.00K"
"129","Bill",44,"Coastal Flood",6,0,0,0,0,"0.00K","0.00K"
"130","Bill",33,"Flash Flood",11,0,0,0,0,"640.00K","0.00K"
"131","Bill",44,"High Surf",6,0,0,0,0,"0.00K","0.00K"
"132","Grace",27,"Hail",155,0,0,0,0,"",""
"133","Claudette",85,"Marine Thunderstorm Wind",830,0,0,0,0,"0.00K","0.00K"
"134","Claudette",85,"Marine Thunderstorm Wind",830,0,0,0,0,"0.00K","0.00K"
"135","Bill",13,"Rip Current",119,0,0,0,0,"0.00K","0.00K"
"136","Fred",92,"Marine Thunderstorm Wind",241,0,0,0,0,"0.00K","0.00K"
"137","Fred",92,"Marine Thunderstorm Wind",242,0,0,0,0,"0.00K","0.00K"
"138","Fred",92,"Marine Thunderstorm Wind",242,0,0,0,0,"0.00K","0.00K"
"139","Ida",16,"Heavy Snow",22,0,0,0,0,"0.00K","0.00K"
"140","Ida",16,"Heavy Snow",13,0,0,0,0,"0.00K","0.00K"
"141","Ida",16,"Heavy Snow",11,0,0,0,0,"0.00K","0.00K"
"142","Ida",16,"Winter Storm",11,0,0,0,0,"0.00K","0.00K"
"143","Ida",16,"High Wind",14,0,0,0,0,"100.00K","0.00K"
"144","Ida",16,"High Wind",16,0,0,0,0,"100.00K","0.00K"
"145","Claudette",1,"Thunderstorm Wind",73,0,0,0,0,"0.50K","0.00K"
"146","Claudette",1,"Flash Flood",109,0,0,0,0,"0.00K","0.00K"
"147","Ida",16,"Hail",83,0,0,0,0,"0.00K","0.00K"
"148","Ida",16,"Hail",83,0,0,0,0,"0.00K","0.00K"
"149","Claudette",1,"Flash Flood",109,0,0,0,0,"0.00K","0.00K"
"150","Claudette",1,"Thunderstorm Wind",73,0,0,0,0,"10.00K","0.00K"
"151","Ida",16,"Flash Flood",83,0,0,0,0,"0.00K","0.00K"
"152","Ana",12,"Thunderstorm Wind",47,0,0,0,0,"0.00K","0.00K"
"153","Claudette",5,"Flash Flood",55,0,0,0,0,"0.00K","0.00K"
"154","Ida",16,"Hail",29,0,0,0,0,"0.00K","0.00K"
"155","Ida",16,"Hail",23,0,0,0,0,"0.00K","0.00K"
"156","Ida",16,"Hail",51,0,0,0,0,"0.00K","0.00K"
"157","Ida",16,"Hail",19,0,0,0,0,"0.00K","0.00K"
"158","Ana",12,"Thunderstorm Wind",121,0,0,0,0,"0.00K","0.00K"
"159","Claudette",47,"Flash Flood",157,0,0,0,0,"0.00K","0.00K"
"160","Ida",16,"Hail",5,0,0,0,0,"0.00K","0.00K"
"161","Claudette",1,"Flash Flood",117,0,0,0,0,"0.00K","0.00K"
"162","Claudette",1,"Flash Flood",9,0,0,0,0,"0.00K","0.00K"
"163","Claudette",1,"Flash Flood",75,0,0,0,0,"0.00K","0.00K"
"164","Claudette",1,"Flash Flood",125,0,0,0,0,"0.00K","0.00K"
"165","Claudette",1,"Flash Flood",73,0,0,0,0,"0.00K","0.00K"
"166","Ida",16,"Heavy Rain",77,0,0,0,0,"0.00K","0.00K"
"167","Bill",30,"Hail",65,0,0,0,0,"0.00K","0.00K"
"168","Bill",30,"Flash Flood",37,0,0,0,0,"0.00K","0.00K"
"169","Bill",30,"Winter Storm",63,0,0,0,0,"0.00K","0.00K"
"170","Ida",41,"Heavy Snow",62,0,0,0,0,"0.00K","0.00K"
