"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"1","Michael",24,"Winter Storm",19,0,0,0,0,"",""
"2","Gordon",10,"Winter Storm",4,0,0,0,0,"",""
"3","Gordon",10,"Winter Storm",3,5,0,0,0,"",""
"4","Gordon",10,"Winter Storm",2,0,0,0,0,"",""
"5","Michael",24,"Winter Storm",20,0,0,0,0,"",""
"6","Michael",24,"Winter Storm",8,0,0,0,0,"",""
"7","Michael",24,"Winter Storm",12,0,0,0,0,"",""
"8","Michael",24,"Winter Storm",15,0,0,0,0,"",""
"9","Gordon",10,"Winter Storm",1,20,0,0,0,"",""
"10","Gordon",10,"High Wind",4,0,0,0,0,"35K",""
"11","Gordon",10,"High Wind",3,0,0,0,0,"15K",""
"12","Gordon",10,"Flood",4,0,0,0,0,"",""
"13","Gordon",10,"Flood",3,0,0,0,0,"",""
"14","Florence",41,"High Wind",9,0,0,0,0,"",""
"15","Florence",41,"High Wind",1,0,0,0,0,"",""
"16","Florence",41,"High Wind",4,0,0,0,0,"",""
"17","Chris",21,"Heavy Snow",17,0,0,0,0,"",""
"18","Chris",21,"Heavy Snow",1,0,0,0,0,"",""
"19","Chris",21,"Heavy Snow",6,0,0,0,0,"",""
"20","Chris",21,"Heavy Snow",2,0,0,0,0,"",""
"21","Chris",21,"Heavy Snow",22,0,0,0,0,"",""
"22","Chris",21,"Heavy Snow",12,0,0,0,0,"",""
"23","Chris",21,"Heavy Snow",9,0,0,0,0,"",""
"24","Chris",10,"Flash Flood",3,0,0,0,0,"","0"
"25","Chris",17,"Heavy Snow",67,0,0,0,0,"",""
"26","Chris",10,"Flash Flood",3,0,0,0,0,"",""
"27","Chris",17,"Heavy Snow",68,0,0,0,0,"",""
"28","Chris",17,"Heavy Snow",52,3,0,0,0,"",""
"29","Chris",17,"Heavy Snow",71,0,0,0,0,"",""
"30","Chris",17,"Heavy Snow",72,0,0,0,0,"",""
"31","Chris",17,"Heavy Snow",54,0,0,0,0,"",""
"32","Chris",17,"Heavy Snow",55,0,0,0,0,"",""
"33","Chris",17,"Heavy Snow",57,0,0,0,0,"",""
"34","Chris",17,"Heavy Snow",56,0,0,1,0,"",""
"35","Chris",17,"Heavy Snow",61,2,0,0,0,"",""
"36","Chris",17,"Heavy Snow",62,4,0,0,0,"",""
"37","Chris",17,"Heavy Snow",63,0,0,0,0,"",""
"38","Chris",17,"Heavy Snow",66,0,0,0,0,"",""
"39","Chris",17,"Heavy Snow",50,0,0,0,0,"",""
"40","Chris",17,"Heavy Snow",51,0,0,0,0,"",""
"41","Chris",17,"Heavy Snow",73,0,0,0,0,"",""
"42","Chris",51,"Flash Flood",141,0,0,0,0,"0K",""
"43","Chris",51,"Thunderstorm Wind",67,0,0,0,0,"1K",""
"44","Chris",51,"Hail",67,0,0,0,0,"",""
"45","Chris",51,"Hail",197,0,0,0,0,"",""
"46","Chris",51,"Hail",141,0,0,0,0,"",""
"47","Chris",51,"Hail",121,0,0,0,0,"",""
"48","Chris",24,"Strong Wind",1,0,0,0,0,"5K",""
"49","Chris",51,"Flash Flood",770,0,0,0,0,"",""
"50","Chris",51,"Flash Flood",67,0,0,0,0,"",""
"51","Chris",51,"Flash Flood",67,0,0,0,0,"",""
"52","Chris",51,"Flash Flood",161,0,0,0,0,"",""
"53","Chris",51,"Flash Flood",770,0,0,0,0,"",""
"54","Chris",51,"Hail",143,0,0,0,0,"",""
"55","Chris",51,"Hail",121,0,0,0,0,"",""
"56","Chris",51,"Hail",37,0,0,0,0,"",""
"57","Chris",51,"Hail",37,0,0,0,0,"",""
"58","Chris",51,"Flash Flood",35,0,0,0,0,"",""
"59","Chris",51,"Flash Flood",121,0,0,0,0,"",""
"60","Chris",51,"Flash Flood",141,0,0,0,0,"",""
"61","Chris",51,"Flash Flood",161,0,0,0,0,"",""
"62","Chris",51,"Hail",121,0,0,0,0,"",""
"63","Chris",51,"Flash Flood",121,0,0,0,0,"",""
"64","Chris",51,"Hail",67,0,0,0,0,"",""
"65","Chris",51,"Hail",31,0,0,0,0,"",""
"66","Chris",51,"Tornado",31,0,0,0,0,"0K",""
"67","Chris",51,"Hail",31,0,0,0,0,"",""
"68","Chris",51,"Hail",143,0,0,0,0,"",""
"69","Chris",51,"Hail",197,0,0,0,0,"",""
"70","Chris",51,"Flash Flood",770,0,0,0,0,"0K",""
"71","Chris",51,"Flash Flood",67,0,0,0,0,"",""
"72","Chris",51,"Thunderstorm Wind",67,0,0,0,0,"75K",""
"73","Chris",51,"Flash Flood",163,0,0,0,0,"",""
"74","Chris",51,"Hail",67,0,0,0,0,"",""
"75","Chris",51,"Hail",143,0,0,0,0,"",""
"76","Chris",51,"Hail",35,0,0,0,0,"",""
"77","Chris",51,"Hail",35,0,0,0,0,"",""
"78","Chris",51,"Hail",141,0,0,0,0,"",""
"79","Chris",51,"Flood",45,0,0,0,0,"",""
"80","Chris",51,"Flood",71,0,0,0,0,"",""
"81","Chris",51,"Thunderstorm Wind",197,0,0,0,0,"0K",""
"82","Chris",51,"Flash Flood",37,0,0,0,0,"",""
"83","Chris",51,"Lightning",31,0,0,0,0,"75K",""
"84","Chris",51,"Lightning",31,0,0,0,0,"3K",""
"85","Michael",38,"Flood",14,0,0,0,0,"250K",""
"86","Michael",38,"Flood",15,0,0,0,0,"250K",""
"87","Leslie",5,"Thunderstorm Wind",129,0,0,0,0,"",""
"88","Keith",19,"Flood",40,0,0,0,0,"",""
"89","Keith",19,"Flood",65,0,0,0,0,"",""
"90","Chris",17,"Flash Flood",55,0,0,0,0,"",""
"91","Chris",17,"Flash Flood",47,0,0,0,0,"",""
"92","Gordon",12,"Flash Flood",15,0,0,0,0,"50K","0"
"93","Gordon",12,"Flash Flood",27,0,0,0,0,"25K","0"
"94","Gordon",12,"Flash Flood",49,0,0,0,0,"25K","0"
"95","Gordon",12,"Flash Flood",71,0,0,0,0,"250K","0"
"96","Keith",19,"Flood",66,0,0,0,0,"",""
"97","Gordon",12,"Flash Flood",55,0,0,0,0,"20K","0"
"98","Gordon",12,"Flash Flood",57,0,0,0,0,"50K","0"
"99","Gordon",12,"Flash Flood",81,0,0,0,0,"100K","0"
"100","Chris",17,"Flash Flood",145,0,0,0,0,"10K",""
"101","Chris",54,"High Wind",10,0,0,0,0,"",""
"102","Chris",54,"High Wind",14,0,0,0,0,"",""
"103","Chris",54,"High Wind",16,0,0,0,0,"",""
"104","Chris",54,"Cold/Wind Chill",6,0,0,0,0,"",""
"105","Chris",17,"Flash Flood",77,0,0,0,0,"20K",""
"106","Chris",17,"Flash Flood",191,0,0,0,0,"",""
"107","Chris",17,"Flash Flood",199,0,0,0,0,"",""
"108","Chris",54,"High Wind",32,0,0,0,0,"",""
"109","Chris",54,"High Wind",11,0,0,0,0,"",""
"110","Chris",54,"High Wind",39,0,0,0,0,"",""
"111","Gordon",13,"Drought",116,0,0,0,0,"",""
"112","Gordon",13,"Drought",141,0,0,0,0,"",""
"113","Gordon",13,"Drought",101,0,0,0,0,"",""
"114","Gordon",13,"Drought",115,0,0,0,0,"",""
"115","Gordon",13,"Drought",118,0,0,0,0,"",""
"116","Gordon",13,"Drought",138,0,0,0,0,"",""
"117","Chris",54,"High Wind",35,0,0,0,0,"",""
"118","Chris",54,"High Wind",19,0,0,0,0,"",""
"119","Gordon",13,"Drought",117,0,0,0,0,"",""
"120","Gordon",13,"Drought",139,0,0,0,0,"",""
"121","Gordon",45,"Tropical Storm",48,0,0,0,0,"",""
"122","Gordon",13,"Drought",100,0,0,0,0,"",""
"123","Gordon",13,"Drought",99,0,0,0,0,"",""
"124","Gordon",13,"Drought",119,0,0,0,0,"",""
"125","Chris",54,"High Wind",25,0,0,0,0,"",""
"126","Chris",54,"High Wind",7,0,0,0,0,"",""
"127","Gordon",45,"Drought",48,0,0,0,0,"",""
"128","Gordon",45,"Drought",45,0,0,0,0,"",""
"129","Gordon",45,"Drought",50,0,0,0,0,"",""
"130","Chris",54,"High Wind",15,0,0,0,0,"",""
"131","Chris",54,"Cold/Wind Chill",40,0,0,0,0,"",""
"132","Chris",54,"High Wind",30,0,0,0,0,"",""
"133","Chris",54,"High Wind",8,0,0,0,0,"",""
"134","Chris",54,"Cold/Wind Chill",30,0,0,0,0,"",""
"135","Chris",54,"Cold/Wind Chill",13,0,0,0,0,"",""
"136","Chris",54,"Cold/Wind Chill",36,0,0,0,0,"",""
"137","Chris",54,"High Wind",13,0,0,0,0,"",""
"138","Chris",54,"Cold/Wind Chill",26,0,0,0,0,"",""
"139","Chris",54,"Cold/Wind Chill",28,0,0,0,0,"",""
"140","Chris",54,"Cold/Wind Chill",29,0,0,0,0,"",""
"141","Chris",54,"Cold/Wind Chill",31,0,0,0,0,"",""
"142","Gordon",13,"Drought",114,0,0,0,0,"",""
"143","Gordon",45,"Drought",40,0,0,0,0,"",""
"144","Gordon",12,"Flash Flood",103,0,0,0,0,"150K","0"
"145","Gordon",12,"Flash Flood",105,0,0,0,0,"25K","0"
"146","Chris",54,"Cold/Wind Chill",20,0,0,0,0,"",""
"147","Gordon",13,"Drought",140,0,0,0,0,"",""
"148","Gordon",13,"Drought",137,0,0,0,0,"",""
"149","Gordon",13,"Drought",88,0,0,0,0,"",""
"150","Gordon",12,"Flash Flood",115,0,0,0,0,"100K","0"
"151","Gordon",45,"Tropical Storm",50,0,0,0,0,"",""
"152","Gordon",45,"Tropical Storm",45,0,0,0,0,"",""
"153","Chris",54,"Cold/Wind Chill",27,0,0,0,0,"",""
"154","Gordon",45,"Flash Flood",19,0,0,0,0,"",""
"155","Chris",54,"High Wind",33,0,0,0,0,"",""
"156","Chris",54,"High Wind",24,0,0,0,0,"",""
"157","Chris",54,"High Wind",37,0,0,0,0,"",""
"158","Gordon",45,"Drought",44,0,0,0,0,"",""
"159","Gordon",45,"Drought",42,0,0,0,0,"",""
"160","Gordon",45,"Drought",47,0,0,0,0,"",""
"161","Chris",4,"Winter Storm",15,0,0,0,0,"",""
"162","Chris",54,"Cold/Wind Chill",33,0,0,0,0,"",""
"163","Chris",54,"Cold/Wind Chill",24,0,0,0,0,"",""
"164","Chris",54,"Cold/Wind Chill",25,0,0,0,0,"",""
"165","Chris",54,"Cold/Wind Chill",19,0,0,0,0,"",""
"166","Chris",54,"Cold/Wind Chill",16,0,0,0,0,"",""
"167","Gordon",45,"Drought",43,0,0,0,0,"",""
"168","Chris",4,"Winter Storm",16,0,0,0,0,"",""
"169","Gordon",45,"Drought",49,0,0,0,0,"",""
"170","Chris",4,"Winter Storm",13,0,0,0,0,"",""
"171","Chris",4,"Winter Storm",4,0,0,0,0,"",""
"172","Chris",54,"Cold/Wind Chill",32,0,0,0,0,"",""
"173","Chris",4,"Winter Storm",18,0,0,0,0,"",""
