"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"1","Gustav",9,"High Wind",5,0,0,0,0,"",""
"2","Josephine",41,"Wildfire",29,0,0,0,0,"",""
"3","Fay",54,"Heavy Snow",46,0,0,0,0,"",""
"4","Fay",54,"Heavy Snow",38,0,0,0,0,"",""
"5","Fay",54,"Heavy Snow",47,0,0,0,0,"",""
"6","Fay",54,"Heavy Snow",37,0,0,0,0,"",""
"7","Arthur",48,"Flash Flood",245,0,0,0,0,"50K",""
"8","Fay",54,"Heavy Snow",36,0,0,0,0,"",""
"9","Fay",54,"Heavy Snow",35,0,0,0,0,"",""
"10","Fay",54,"Heavy Snow",40,0,0,0,0,"",""
"11","Fay",5,"Heavy Snow",10,0,0,0,0,"",""
"12","Fay",48,"Flash Flood",53,0,0,0,0,"20K","0"
"13","Hanna",4,"Heavy Snow",29,0,0,0,0,"0K","0K"
"14","Fay",5,"Heavy Snow",1,0,0,0,0,"",""
"15","Fay",5,"Heavy Snow",2,0,0,0,0,"",""
"16","Fay",5,"Heavy Snow",11,0,0,0,0,"",""
"17","Gustav",24,"High Wind",20,0,0,0,0,"",""
"18","Isidore",37,"High Wind",64,0,0,0,0,"",""
"19","Isidore",37,"High Wind",65,0,0,0,0,"",""
"20","Isidore",37,"High Wind",48,0,0,0,0,"",""
"21","Isidore",13,"High Wind",10,0,0,0,0,"",""
"22","Gustav",42,"High Wind",71,0,0,0,0,"",""
"23","Gustav",34,"High Wind",13,0,0,0,0,"",""
"24","Gustav",34,"High Wind",18,0,0,0,0,"",""
"25","Gustav",34,"High Wind",21,0,0,0,0,"",""
"26","Gustav",34,"High Wind",25,0,0,0,0,"",""
"27","Gustav",34,"High Wind",24,0,0,0,0,"",""
"28","Gustav",34,"High Wind",14,0,0,0,0,"",""
"29","Gustav",34,"High Wind",26,0,0,0,0,"",""
"30","Gustav",34,"High Wind",17,0,0,0,0,"",""
"31","Gustav",34,"High Wind",9,1,0,1,0,"",""
"32","Gustav",34,"High Wind",15,0,0,1,0,"",""
"33","Gustav",34,"High Wind",12,0,0,0,0,"",""
"34","Hanna",36,"Heavy Rain",19,0,0,0,0,"",""
"35","Fay",48,"Flash Flood",171,0,0,0,0,"0","0"
"36","Fay",48,"Flash Flood",299,0,0,0,0,"0","0"
"37","Hanna",44,"Heavy Rain",7,0,0,0,0,"",""
"38","Hanna",44,"Heavy Rain",1,0,0,0,0,"",""
"39","Hanna",33,"Heavy Rain",5,0,0,0,0,"",""
"40","Fay",48,"Flash Flood",255,0,0,0,0,"0","0"
"41","Fay",48,"Flash Flood",493,0,0,0,0,"0","0"
"42","Fay",48,"Flash Flood",91,0,0,0,0,"0","0"
