"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"46","Alex",27,"Winter Storm",62,0,0,0,0,"",""
"47","Alex",27,"Winter Storm",50,0,0,0,0,"",""
"48","Alex",27,"Winter Storm",44,0,0,0,0,"",""
"49","Matthew",22,"Storm Surge/Tide",62,0,0,0,0,"10K",""
"50","Matthew",22,"Storm Surge/Tide",38,0,0,0,0,"5K",""
"51","Matthew",22,"Flash Flood",57,0,0,0,0,"50K",""
"52","Matthew",22,"Flash Flood",109,0,0,0,0,"50K",""
"53","Matthew",22,"Tropical Storm",50,0,0,0,0,"1K",""
"54","Matthew",22,"Storm Surge/Tide",50,0,0,0,0,"5K",""
"55","Matthew",22,"Storm Surge/Tide",58,0,0,0,0,"5K",""
"56","Earl",21,"Ice Storm",22,0,0,0,0,"",""
"57","Earl",21,"Ice Storm",12,0,0,0,0,"",""
"58","Earl",21,"Ice Storm",14,0,0,0,0,"",""
"59","Earl",21,"Ice Storm",15,0,0,0,0,"",""
"60","Matthew",22,"Tornado",57,0,0,0,0,"5K",""
"61","Matthew",22,"Storm Surge/Tide",60,0,0,0,0,"2K",""
"62","Matthew",22,"Storm Surge/Tide",61,0,0,0,0,"2K",""
"63","Earl",21,"Ice Storm",11,0,0,0,0,"",""
"64","Earl",21,"Ice Storm",8,0,0,0,0,"",""
"65","Earl",21,"Ice Storm",5,0,0,0,0,"",""
"66","Earl",21,"Ice Storm",20,0,0,0,0,"",""
"67","Earl",21,"Ice Storm",21,0,0,0,0,"",""
"68","Earl",21,"Ice Storm",4,0,0,0,0,"",""
"69","Earl",21,"Ice Storm",13,0,0,0,0,"",""
"70","Earl",21,"Ice Storm",17,0,0,0,0,"",""
"71","Earl",21,"Ice Storm",10,0,0,0,0,"",""
"72","Earl",21,"Ice Storm",19,0,0,0,0,"",""
"73","Earl",21,"Ice Storm",18,0,0,0,0,"",""
"74","Earl",21,"Ice Storm",16,0,0,0,0,"",""
"75","Earl",21,"Ice Storm",7,0,0,0,0,"",""
"76","Otto",2,"High Wind",225,0,0,0,0,"",""
"77","Otto",2,"High Wind",226,0,0,0,0,"",""
"78","Otto",2,"Blizzard",225,0,0,0,0,"",""
"79","Otto",2,"Blizzard",214,0,0,0,0,"",""
"80","Otto",2,"Heavy Snow",216,0,0,0,0,"",""
"81","Otto",2,"High Wind",214,0,0,0,0,"",""
"82","Otto",2,"Winter Storm",219,0,0,0,0,"",""
"83","Otto",2,"Winter Storm",218,0,0,0,0,"",""
"84","Alex",27,"Winter Storm",41,0,0,0,0,"",""
"85","Alex",27,"Winter Storm",49,0,0,0,0,"",""
"86","Ivan",6,"Heavy Rain",29,0,0,0,0,"",""
"87","Ivan",6,"Heavy Rain",31,0,0,0,0,"",""
"88","Ivan",6,"Heavy Rain",107,0,0,0,0,"",""
"89","Matthew",28,"Storm Surge/Tide",80,0,0,0,0,"15K",""
"90","Matthew",22,"Tropical Storm",68,0,0,0,0,"5K",""
"91","Matthew",22,"Tropical Storm",67,0,0,0,0,"10K",""
"92","Matthew",22,"Tropical Storm",69,0,0,0,0,"5K",""
"93","Matthew",22,"Tropical Storm",70,0,0,0,0,"2K",""
"94","Matthew",22,"Tropical Storm",66,0,0,0,0,"10K",""
"95","Matthew",22,"Tropical Storm",62,0,0,0,0,"3K",""
"96","Matthew",22,"Tropical Storm",60,0,0,0,0,"1K",""
"97","Ivan",22,"Storm Surge/Tide",69,0,0,0,0,"0K",""
"98","Ivan",28,"Hurricane (Typhoon)",82,0,0,0,0,"6M",""
"99","Ivan",28,"Hurricane (Typhoon)",80,0,0,0,0,".64M",""
"100","Ivan",28,"Hurricane (Typhoon)",81,0,0,0,0,"1.2M",""
"101","Ivan",28,"Storm Surge/Tide",82,0,0,0,0,"1.2M",""
"102","Ivan",28,"Storm Surge/Tide",80,0,0,0,0,".4M",""
"103","Ivan",28,"Storm Surge/Tide",81,0,0,0,0,".4M",""
"104","Ivan",28,"Hurricane (Typhoon)",77,0,0,0,0,".16M",""
"105","Ivan",22,"Storm Surge/Tide",69,0,0,0,0,"1.6M",""
"106","Ivan",22,"Storm Surge/Tide",68,0,0,0,0,".4M",""
"107","Ivan",22,"Storm Surge/Tide",67,0,0,0,0,".08M",""
"108","Ivan",22,"Storm Surge/Tide",70,0,0,0,0,"1.4M",""
"109","Ivan",22,"Storm Surge/Tide",66,0,0,0,0,"5K",""
"110","Ivan",22,"Storm Surge/Tide",62,0,0,0,0,".4M",""
"111","Ivan",22,"Storm Surge/Tide",40,0,0,0,0,".04M",""
"112","Ivan",22,"Storm Surge/Tide",60,0,0,0,0,"5K",""
"113","Ivan",22,"Storm Surge/Tide",58,0,0,0,0,"5K",""
"114","Ivan",22,"Storm Surge/Tide",61,0,0,0,0,".08M",""
"115","Ivan",22,"Hurricane (Typhoon)",60,0,0,0,0,"5K",""
"116","Ivan",22,"Storm Surge/Tide",68,0,0,0,0,"5K",""
"117","Alex",27,"Winter Storm",47,0,0,0,0,"",""
"118","Alex",27,"Winter Storm",76,0,0,0,0,"",""
"119","Alex",27,"Winter Storm",67,0,0,0,0,"",""
"120","Alex",27,"Winter Storm",66,0,0,0,0,"",""
"121","Alex",27,"Winter Storm",75,0,0,0,0,"",""
"122","Otto",2,"Ice Storm",224,0,0,0,0,"",""
"123","Otto",2,"Avalanche",225,0,0,0,0,"",""
"124","Otto",2,"Winter Storm",225,0,0,0,0,"",""
"125","Otto",2,"Blizzard",220,0,0,0,0,"",""
"126","Ivan",22,"Hurricane (Typhoon)",61,0,0,0,0,".12M",""
"127","Ivan",22,"Hurricane (Typhoon)",63,0,0,0,0,".24M",""
"128","Ivan",22,"Hurricane (Typhoon)",64,0,0,0,0,".24M",""
"129","Ivan",22,"Hurricane (Typhoon)",67,0,0,0,0,".24M",""
"130","Ivan",22,"Hurricane (Typhoon)",66,0,0,0,0,"5K",""
"131","Ivan",22,"Hurricane (Typhoon)",40,0,0,0,0,".24M",""
"132","Ivan",22,"Hurricane (Typhoon)",68,0,0,0,0,".94M",""
"133","Ivan",22,"Tropical Storm",67,0,0,0,0,"0K",""
"134","Ivan",22,"Tropical Storm",69,0,0,0,0,"0K",""
"135","Otto",51,"Winter Storm",100,0,0,0,0,"",""
"136","Otto",51,"Winter Storm",77,0,0,0,0,"",""
"137","Otto",51,"Winter Storm",97,0,0,0,0,"",""
"138","Otto",51,"Winter Storm",93,0,0,0,0,"",""
"139","Otto",51,"Winter Storm",98,0,0,0,0,"",""
"140","Otto",51,"Winter Storm",75,0,0,0,0,"",""
"141","Otto",51,"Winter Storm",91,0,0,0,0,"",""
"142","Otto",51,"Winter Storm",95,0,0,0,0,"",""
"143","Otto",51,"Winter Storm",78,0,0,0,0,"",""
"144","Otto",51,"Winter Storm",85,0,0,0,0,"",""
"145","Otto",51,"Winter Storm",94,0,0,0,0,"",""
"146","Otto",51,"Winter Storm",99,0,0,0,0,"",""
"147","Otto",51,"Winter Storm",76,0,0,0,0,"",""
"148","Otto",51,"Winter Storm",96,0,0,0,0,"",""
"149","Alex",27,"Winter Storm",93,0,0,0,0,"",""
"150","Alex",27,"Winter Storm",92,0,0,0,0,"",""
"151","Alex",27,"Winter Storm",63,0,0,0,0,"",""
"152","Alex",27,"Winter Storm",70,0,0,0,0,"",""
"153","Alex",27,"Winter Storm",64,0,0,0,0,"",""
"154","Alex",27,"Winter Storm",60,0,0,0,0,"",""
"155","Alex",27,"Winter Storm",65,0,0,0,0,"",""
"156","Alex",27,"Winter Storm",58,0,0,0,0,"",""
"157","Alex",27,"Winter Storm",59,0,0,0,0,"",""
"158","Alex",27,"Winter Storm",57,0,0,0,0,"",""
"159","Alex",27,"Winter Storm",56,0,0,0,0,"",""
"160","Alex",27,"Winter Storm",55,0,0,0,0,"",""
"161","Alex",27,"Winter Storm",54,0,0,0,0,"",""
"162","Earl",21,"Winter Weather",1,0,0,0,0,"",""
"163","Earl",21,"Winter Weather",13,0,0,0,0,"",""
"164","Earl",21,"Winter Weather",20,0,0,0,0,"",""
"165","Earl",21,"Winter Weather",11,0,0,0,0,"",""
"166","Earl",21,"Winter Weather",8,0,0,0,0,"",""
"167","Earl",21,"Winter Weather",15,0,0,0,0,"",""
"168","Earl",21,"Winter Weather",12,0,0,0,0,"",""
"169","Earl",21,"Winter Weather",14,0,0,0,0,"",""
"170","Earl",21,"Winter Weather",6,0,0,0,0,"",""
"171","Earl",21,"Winter Weather",18,0,0,0,0,"",""
"172","Earl",21,"Winter Weather",21,0,0,0,0,"",""
"173","Earl",21,"Winter Weather",22,0,0,0,0,"",""
"174","Earl",21,"Winter Weather",16,0,0,0,0,"",""
"175","Earl",21,"Winter Weather",4,0,0,0,0,"",""
"176","Earl",21,"Winter Weather",19,0,0,0,0,"",""
"177","Earl",21,"Winter Weather",5,0,0,0,0,"",""
"178","Earl",21,"Winter Weather",7,0,0,0,0,"",""
"179","Earl",36,"Cold/Wind Chill",87,0,0,1,0,"",""
"180","Earl",21,"Winter Weather",9,0,0,0,0,"",""
"181","Earl",21,"Winter Weather",3,0,0,0,0,"",""
"182","Earl",21,"Winter Weather",17,0,0,0,0,"",""
"183","Earl",21,"Winter Weather",10,0,0,0,0,"",""
"184","Earl",21,"Winter Weather",2,0,0,0,0,"",""
"185","Frances",33,"Heavy Snow",12,0,0,0,0,"",""
"186","Alex",38,"Blizzard",38,0,0,0,0,"",""
"187","Alex",38,"Blizzard",49,0,0,0,0,"",""
"188","Alex",38,"Blizzard",52,0,0,0,0,"",""
"189","Alex",38,"Blizzard",14,0,0,0,0,"",""
"190","Alex",38,"Blizzard",28,0,0,0,0,"",""
"191","Alex",38,"Blizzard",24,0,0,0,0,"",""
"192","Alex",37,"Heavy Snow",33,0,0,0,0,"",""
"193","Alex",37,"Heavy Snow",35,0,0,0,0,"",""
"194","Earl",42,"Winter Storm",54,0,0,0,0,"",""
"195","Earl",42,"Winter Storm",55,0,0,0,0,"",""
"196","Earl",42,"Winter Weather",60,0,0,0,0,"",""
"197","Earl",42,"Winter Weather",69,0,0,0,0,"",""
"198","Earl",42,"Winter Weather",67,0,0,0,0,"",""
"199","Earl",42,"Winter Weather",70,0,0,0,0,"",""
"200","Earl",42,"Winter Weather",61,0,0,0,0,"",""
"201","Earl",42,"Winter Weather",68,0,0,0,0,"",""
"202","Earl",42,"Winter Storm",62,0,0,0,0,"",""
"203","Earl",42,"Winter Weather",71,0,0,0,0,"",""
"204","Earl",19,"Flash Flood",77,0,0,0,0,"25K","10K"
"205","Earl",19,"Hail",181,0,0,0,0,"","3K"
"206","Earl",19,"Hail",153,0,0,0,0,"3K",""
"207","Earl",19,"Hail",153,0,0,0,0,"3K",""
"208","Earl",19,"Hail",153,0,0,0,0,"5K",""
"209","Earl",19,"Flash Flood",153,0,0,0,0,"75K","5K"
"210","Earl",19,"Hail",153,0,0,0,0,"3K","5K"
"211","Earl",19,"Hail",53,0,0,0,0,"2K","5K"
"212","Earl",19,"Hail",77,0,0,0,0,"2K","5K"
"213","Earl",19,"Hail",77,0,0,0,0,"","2K"
"214","Earl",19,"Hail",151,0,0,0,0,"2K","5K"
"215","Earl",19,"Thunderstorm Wind",79,0,0,0,0,"5K",""
"216","Earl",19,"Thunderstorm Wind",83,0,0,0,0,"5K",""
"217","Earl",19,"Thunderstorm Wind",1,0,0,0,0,"5K",""
"218","Earl",19,"Thunderstorm Wind",121,0,0,0,0,"2K",""
"219","Earl",19,"Flash Flood",153,0,0,0,0,"50K","5K"
"220","Earl",19,"Thunderstorm Wind",169,0,0,0,0,"1K",""
"221","Earl",19,"Thunderstorm Wind",53,0,0,0,0,"2K",""
"222","Earl",19,"Hail",153,0,0,0,0,"5K","2K"
"223","Earl",19,"Hail",153,0,0,0,0,"","3K"
"224","Earl",19,"Hail",153,0,0,0,0,"5K",""
"225","Earl",19,"Hail",153,0,0,0,0,"10K",""
"226","Earl",19,"Hail",153,0,0,0,0,"25K",""
"227","Earl",19,"Hail",153,0,0,0,0,"10K",""
"228","Earl",19,"Hail",181,0,0,0,0,"","5K"
"229","Earl",19,"Hail",153,0,0,0,0,"3K",""
"230","Earl",19,"Hail",153,0,0,0,0,"10K",""
"231","Earl",19,"Hail",153,0,0,0,0,"5K",""
"232","Earl",19,"Hail",181,0,0,0,0,"15K","5K"
"233","Earl",19,"Hail",187,0,0,0,0,"2K","5K"
"234","Earl",19,"Tornado",121,0,0,0,0,"","2K"
"235","Earl",19,"Hail",9,0,0,0,0,"2K","5K"
"236","Earl",19,"Flash Flood",49,0,0,0,0,"100K","25K"
"237","Earl",19,"Hail",9,0,0,0,0,"5K","5K"
"238","Earl",19,"Hail",49,0,0,0,0,"5K","5K"
"239","Earl",19,"Flash Flood",9,0,0,0,0,"25K","10K"
"240","Earl",19,"Hail",49,0,0,0,0,"2K","5K"
"241","Earl",19,"Hail",49,0,0,0,0,"10K","5K"
"242","Earl",19,"Hail",121,0,0,0,0,"3K","5K"
"243","Earl",19,"Hail",49,0,0,0,0,"3K","5K"
"244","Earl",19,"Hail",49,0,0,0,0,"15K","5K"
"245","Earl",19,"Hail",49,0,0,0,0,"15K","5K"
"246","Earl",19,"Hail",49,0,0,0,0,"2K","5K"
"247","Earl",19,"Tornado",181,0,0,0,0,"","1K"
"248","Earl",19,"Flash Flood",27,0,0,0,0,"75K","25K"
"249","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"2K",""
"250","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"20K",""
"251","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"10K",""
"252","Earl",19,"Tornado",159,0,0,0,0,"",""
"253","Earl",19,"Flash Flood",153,0,0,0,0,"75K",""
"254","Earl",19,"Hail",173,0,0,0,0,"3K","5K"
"255","Earl",19,"Thunderstorm Wind",181,0,0,0,0,"10K",""
"256","Earl",19,"Thunderstorm Wind",181,0,0,0,0,"10K",""
"257","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"10K",""
"258","Earl",19,"Hail",173,0,0,0,0,"5K","5K"
"259","Earl",19,"Hail",121,0,0,0,0,"10K","5K"
"260","Earl",19,"Thunderstorm Wind",169,0,0,0,0,"2K",""
"261","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"2K",""
"262","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"10K",""
"263","Earl",19,"Flash Flood",181,0,0,0,0,"75K","10K"
"264","Earl",19,"Thunderstorm Wind",125,0,0,0,0,"2K",""
"265","Earl",19,"Flash Flood",121,0,0,0,0,"100K","50K"
"266","Earl",19,"Thunderstorm Wind",53,0,0,0,0,"2K",""
"267","Earl",19,"Flash Flood",181,0,0,0,0,"50K","10K"
"268","Earl",19,"Thunderstorm Wind",33,0,0,0,0,"2K",""
"269","Earl",19,"Flash Flood",1,0,0,0,0,"75K","10K"
"270","Earl",19,"Flash Flood",175,0,0,0,0,"100K","25K"
"271","Earl",19,"Flash Flood",73,0,0,0,0,"100K","50K"
"272","Earl",19,"Flash Flood",169,0,0,0,0,"50K","5K"
"273","Earl",19,"Flash Flood",125,0,0,0,0,"100K","50K"
"274","Earl",19,"Thunderstorm Wind",185,0,0,0,0,"2K",""
"275","Earl",19,"Tornado",7,0,0,0,0,"2K",""
"276","Earl",19,"Flash Flood",91,0,0,0,0,"100K","50K"
"277","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"10K",""
"278","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"50K",""
"279","Earl",19,"Thunderstorm Wind",99,0,0,0,0,"5K",""
"280","Earl",19,"Flash Flood",123,0,0,0,0,"50K","5K"
"281","Earl",19,"Thunderstorm Wind",7,0,0,0,0,"100K","5K"
"282","Earl",19,"Thunderstorm Wind",33,0,0,0,0,"5K",""
"283","Earl",19,"Thunderstorm Wind",7,0,0,0,0,"5K",""
"284","Earl",19,"Thunderstorm Wind",185,0,0,0,0,"2K",""
"285","Earl",19,"Hail",173,0,0,0,0,"20K","5K"
"286","Earl",19,"Thunderstorm Wind",173,0,0,0,0,"5K",""
"287","Earl",19,"Flash Flood",169,0,0,0,0,"10K",""
"288","Earl",19,"Thunderstorm Wind",173,0,0,0,0,"15K",""
"289","Earl",19,"Thunderstorm Wind",161,1,0,0,0,"80K",""
"290","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"15K",""
"291","Earl",19,"Thunderstorm Wind",15,0,0,0,0,"5K",""
"292","Earl",19,"Thunderstorm Wind",159,0,0,0,0,"25K",""
"293","Earl",19,"Thunderstorm Wind",1,0,0,0,0,"5K",""
"294","Earl",19,"Hail",77,0,0,0,0,"","5K"
"295","Earl",19,"Hail",151,0,0,0,0,"","5K"
"296","Earl",19,"Hail",151,0,0,0,0,"2K","5K"
"297","Earl",19,"Hail",91,0,0,0,0,"2K","5K"
"298","Frances",33,"Heavy Snow",11,0,0,0,0,"",""
"299","Alex",17,"Thunderstorm Wind",87,0,0,0,0,"",""
"300","Alex",20,"Dust Storm",45,0,0,0,0,"",""
"301","Alex",20,"Dust Storm",46,0,0,0,0,"",""
"302","Alex",17,"Thunderstorm Wind",151,0,0,0,0,"",""
"303","Alex",17,"Thunderstorm Wind",145,0,0,0,0,"",""
"304","Alex",17,"Thunderstorm Wind",153,0,0,0,0,"",""
"305","Alex",17,"Thunderstorm Wind",65,0,0,0,0,"50K",""
"306","Alex",17,"Tornado",81,0,0,0,0,"100K",""
"307","Alex",20,"Dust Storm",31,0,0,0,0,"",""
"308","Alex",17,"Thunderstorm Wind",191,0,0,0,0,"25K",""
"309","Alex",17,"Hail",55,0,0,0,0,"",""
"310","Alex",20,"Dust Storm",30,0,0,0,0,"",""
"311","Alex",17,"Thunderstorm Wind",77,0,0,0,0,"3K",""
"312","Alex",17,"Thunderstorm Wind",69,0,0,0,0,"",""
"313","Alex",17,"Heavy Rain",3,0,0,0,0,"",""
"314","Alex",17,"Thunderstorm Wind",185,0,0,0,0,"3K",""
"315","Earl",19,"Hail",47,0,0,0,0,"3K","5K"
"316","Earl",19,"Hail",47,0,0,0,0,"5K","5K"
"317","Earl",19,"Hail",29,0,0,0,0,"2K","5K"
"318","Earl",19,"Hail",29,0,0,0,0,"10K","5K"
"319","Earl",19,"Hail",1,0,0,0,0,"","5K"
"320","Alex",17,"Thunderstorm Wind",81,0,0,0,0,"10K",""
"321","Alex",17,"Thunderstorm Wind",3,0,0,0,0,"10K",""
"322","Alex",17,"Thunderstorm Wind",181,0,0,0,0,"",""
"323","Alex",17,"Thunderstorm Wind",59,0,0,0,0,"",""
"324","Alex",17,"Tornado",77,0,0,0,0,"",""
"325","Alex",17,"Thunderstorm Wind",127,0,0,0,0,"20K",""
"326","Alex",17,"Tornado",145,0,0,0,0,"250K",""
"327","Alex",17,"Thunderstorm Wind",55,0,0,0,0,"",""
"328","Alex",17,"Thunderstorm Wind",165,0,0,0,0,"310K",""
"329","Earl",19,"Flash Flood",153,0,0,0,0,"100K",""
"330","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"3K",""
"331","Earl",19,"Flash Flood",15,0,0,0,0,"100K","10K"
"332","Earl",19,"Thunderstorm Wind",185,0,0,0,0,"2K",""
"333","Earl",19,"Hail",7,0,0,0,0,"2K",""
"334","Earl",19,"Thunderstorm Wind",77,0,0,0,0,"5K",""
"335","Earl",19,"Thunderstorm Wind",169,0,0,0,0,"2K",""
"336","Earl",19,"High Wind",38,0,0,0,0,"25K",""
"337","Earl",19,"High Wind",36,0,0,0,0,"25K",""
"338","Earl",19,"High Wind",16,0,0,0,0,"25K",""
"339","Earl",19,"High Wind",37,0,0,0,0,"25K",""
"340","Earl",19,"High Wind",49,0,0,0,0,"25K",""
"341","Earl",19,"High Wind",48,0,0,0,0,"25K",""
"342","Earl",19,"High Wind",27,0,0,0,0,"25K",""
"343","Earl",19,"High Wind",17,0,0,0,0,"25K",""
"344","Earl",19,"High Wind",26,0,0,0,0,"25K",""
"345","Earl",19,"High Wind",50,0,0,0,0,"25K",""
"346","Earl",19,"High Wind",6,0,0,0,0,"25K",""
"347","Alex",17,"Thunderstorm Wind",193,0,0,0,0,"",""
"348","Earl",19,"High Wind",7,0,0,0,0,"25K",""
"349","Earl",19,"High Wind",25,0,0,0,0,"25K",""
"350","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"25K",""
"351","Earl",19,"Flash Flood",125,0,0,0,0,"100K","50K"
"352","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"25K",""
"353","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"25K",""
"354","Earl",19,"Hail",173,0,0,0,0,"5K","5K"
"355","Earl",19,"Thunderstorm Wind",121,0,0,0,0,"2K",""
"356","Earl",19,"Hail",121,0,0,0,0,"","5K"
"357","Earl",19,"Thunderstorm Wind",153,0,0,0,0,"2K",""
"358","Earl",19,"Thunderstorm Wind",173,0,0,0,0,"10K",""
"359","Earl",19,"Hail",173,0,0,0,0,"15K","5K"
"360","Earl",19,"Flash Flood",175,0,0,0,0,"25K","5K"
"361","Earl",19,"Hail",173,0,0,0,0,"10K","5K"
"362","Earl",19,"Thunderstorm Wind",173,0,0,0,0,"2K",""
"363","Karl",27,"Cold/Wind Chill",23,0,0,0,0,"",""
"364","Karl",27,"Cold/Wind Chill",2,0,0,0,0,"",""
"365","Karl",27,"Cold/Wind Chill",40,0,0,0,0,"",""
"366","Karl",27,"Cold/Wind Chill",27,0,0,0,0,"",""
"367","Karl",27,"Cold/Wind Chill",5,0,0,0,0,"",""
"368","Karl",27,"Cold/Wind Chill",22,0,0,0,0,"",""
"369","Karl",27,"Cold/Wind Chill",3,0,0,0,0,"",""
"370","Karl",27,"Cold/Wind Chill",4,0,0,0,0,"",""
"371","Karl",27,"Cold/Wind Chill",6,0,0,0,0,"",""
"372","Karl",27,"Cold/Wind Chill",7,0,0,0,0,"",""
"373","Karl",27,"Cold/Wind Chill",8,0,0,0,0,"",""
"374","Charley",12,"Thunderstorm Wind",86,0,0,0,0,"",""
"375","Alex",36,"Thunderstorm Wind",45,0,0,0,0,"8K",""
"376","Alex",36,"Thunderstorm Wind",9,0,0,0,0,"10K",""
"377","Alex",36,"Thunderstorm Wind",9,0,0,0,0,"8K",""
"378","Alex",36,"Thunderstorm Wind",3,0,0,0,0,"15K",""
"379","Alex",36,"Thunderstorm Wind",45,0,0,0,0,"10K",""
"380","Alex",36,"Thunderstorm Wind",63,0,0,0,0,"8K",""
"381","Charley",12,"Hurricane (Typhoon)",55,0,0,0,0,"8.2M",""
"382","Charley",12,"Hurricane (Typhoon)",60,0,0,1,0,"32.4M",""
"383","Charley",12,"High Wind",56,6,0,0,0,"177M","75M"
"384","Charley",12,"High Wind",57,0,0,0,0,"78M","25M"
"385","Charley",12,"High Wind",52,6,0,1,0,"674M","75M"
"386","Earl",30,"Thunderstorm Wind",89,0,0,0,0,"",""
"387","Bonnie",12,"Tropical Storm",4,0,0,0,0,"",""
"388","Bonnie",12,"Tropical Storm",1,0,0,0,0,"",""
"389","Earl",30,"Flash Flood",29,0,0,0,0,"20K",""
"390","Bonnie",12,"Tropical Storm",6,0,0,0,0,"",""
"391","Charley",12,"Hurricane (Typhoon)",69,0,0,0,0,"2.5M",""
"392","Charley",12,"Hurricane (Typhoon)",66,0,0,0,0,"50K",""
"393","Charley",12,"Hurricane (Typhoon)",63,0,0,0,0,"25K",""
"394","Charley",12,"Thunderstorm Wind",11,0,0,0,0,"10K",""
"395","Charley",12,"Thunderstorm Wind",21,0,0,0,0,"",""
"396","Charley",12,"Thunderstorm Wind",43,0,0,0,0,"",""
"397","Earl",30,"Hail",29,0,0,0,0,"",""
"398","Earl",30,"Hail",29,0,0,0,0,"",""
"399","Karl",27,"Cold/Wind Chill",15,0,0,0,0,"",""
"400","Karl",27,"Cold/Wind Chill",13,0,0,0,0,"",""
"401","Karl",27,"Cold/Wind Chill",14,0,0,0,0,"",""
"402","Karl",27,"Cold/Wind Chill",30,0,0,0,0,"",""
"403","Alex",36,"Hail",73,0,0,0,0,"5K",""
"404","Karl",27,"Cold/Wind Chill",31,0,0,0,0,"",""
"405","Karl",27,"Cold/Wind Chill",32,0,0,0,0,"",""
"406","Charley",12,"Thunderstorm Wind",86,0,0,0,0,"5K",""
"407","Karl",27,"Cold/Wind Chill",16,0,0,0,0,"",""
"408","Karl",27,"Cold/Wind Chill",9,0,0,0,0,"",""
