"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"1","Bill",25,"High Wind",22,0,0,0,0,"",""
"2","Bill",25,"Storm Surge/Tide",7,0,0,0,0,"10K",""
"3","Juan",8,"Wildfire",67,0,0,0,0,"",""
"4","Bill",56,"Wildfire",19,0,0,0,0,"",""
"5","Ana",48,"Tropical Storm",237,0,0,0,0,"30K",""
"6","Ana",48,"Tropical Storm",214,0,0,0,0,"5K",""
"7","Ana",48,"Tropical Storm",238,0,0,0,0,"7K",""
"8","Ana",48,"Tropical Storm",213,0,0,0,0,"8K",""
"9","Ana",48,"Tropical Storm",200,0,0,0,0,"",""
"10","Peter",54,"Flood",48,0,0,0,0,"",""
"11","Juan",8,"Wildfire",7,0,0,0,0,"",""
"12","Peter",8,"Wildfire",81,0,0,0,0,"",""
"13","Peter",54,"Flood",54,0,0,0,0,"",""
"14","Peter",33,"Winter Storm",11,0,0,0,0,"",""
"15","Grace",16,"Winter Storm",17,0,0,0,0,"",""
"16","Grace",16,"Winter Storm",23,0,0,0,0,"",""
"17","Ana",6,"High Wind",48,0,0,0,0,"",""
"18","Ana",6,"High Wind",57,0,0,0,0,"",""
"19","Peter",33,"Winter Storm",11,0,0,0,0,"",""
"20","Peter",33,"Winter Storm",12,0,0,0,0,"",""
"21","Peter",33,"Winter Storm",12,0,0,0,0,"",""
"22","Bill",25,"Winter Storm",10,0,0,0,0,"",""
"23","Bill",25,"Winter Storm",16,0,0,0,0,"",""
"24","Bill",25,"Winter Storm",19,0,0,0,0,"",""
"25","Bill",25,"Winter Storm",24,0,0,0,0,"",""
"26","Bill",25,"Winter Storm",17,0,0,0,0,"",""
"27","Bill",25,"Winter Storm",4,0,0,0,0,"",""
"28","Bill",25,"Winter Storm",14,0,0,0,0,"",""
"29","Bill",25,"Winter Storm",20,0,0,0,0,"",""
"30","Bill",25,"Winter Storm",21,0,0,0,0,"",""
"31","Bill",25,"Winter Storm",12,0,0,0,0,"",""
"32","Bill",25,"Winter Storm",15,0,0,0,0,"",""
"33","Bill",25,"Winter Storm",6,0,0,0,0,"",""
"34","Bill",25,"Winter Storm",9,0,0,0,0,"",""
"35","Bill",25,"Storm Surge/Tide",22,0,0,0,0,"10K",""
"36","Bill",25,"Storm Surge/Tide",16,0,0,0,0,"10K",""
"37","Bill",25,"Storm Surge/Tide",19,0,0,0,0,"10K",""
"38","Bill",25,"Storm Surge/Tide",15,0,0,0,0,"10K",""
"39","Bill",25,"Winter Storm",8,0,0,0,0,"",""
"40","Bill",25,"Winter Storm",5,0,0,0,0,"",""
"41","Bill",25,"Winter Storm",13,0,0,0,0,"",""
"42","Bill",25,"Winter Storm",18,0,0,0,0,"",""
"43","Ana",6,"Debris Flow",55,10,0,14,0,"5M",""
"44","Ana",6,"Flash Flood",71,5,0,2,0,"1M",""
"45","Ana",6,"Flash Flood",71,0,0,0,0,"750K",""
"46","Ana",6,"Flash Flood",71,0,0,0,0,"500K",""
"47","Grace",16,"Winter Storm",19,0,0,0,0,"",""
"48","Grace",16,"Winter Storm",20,0,0,0,0,"",""
"49","Bill",25,"Winter Storm",2,0,0,0,0,"",""
"50","Bill",25,"Winter Storm",22,0,0,0,0,"",""
"51","Bill",30,"Blizzard",37,0,0,0,0,"",""
"52","Bill",30,"Blizzard",32,0,0,0,0,"",""
"53","Bill",30,"Blizzard",39,0,0,0,0,"",""
"54","Bill",30,"Blizzard",33,0,0,0,0,"",""
"55","Bill",30,"Blizzard",42,0,0,0,0,"",""
"56","Bill",30,"Blizzard",29,0,0,0,0,"",""
"57","Bill",30,"Blizzard",57,0,0,0,0,"",""
"58","Bill",30,"Blizzard",40,0,0,0,0,"",""
"59","Bill",30,"Blizzard",36,0,0,0,0,"",""
"60","Bill",30,"Blizzard",38,0,0,0,0,"",""
"61","Bill",30,"Blizzard",58,0,0,0,0,"",""
"62","Bill",30,"Blizzard",34,0,0,0,0,"",""
"63","Bill",30,"Blizzard",41,0,0,0,0,"",""
"64","Bill",30,"Blizzard",30,0,0,0,0,"",""
"65","Bill",30,"Blizzard",56,0,0,0,0,"",""
"66","Bill",30,"Blizzard",28,0,0,0,0,"",""
"67","Bill",30,"Blizzard",35,0,0,0,0,"",""
"68","Grace",16,"Winter Storm",21,0,0,0,0,"",""
"69","Grace",16,"Winter Storm",22,0,0,0,0,"",""
"70","Bill",30,"Blizzard",31,0,0,0,0,"",""
"71","Peter",54,"Flash Flood",25,0,0,0,0,"1M",""
"72","Peter",54,"Flash Flood",63,0,0,0,0,"100K",""
"73","Peter",54,"Flash Flood",89,0,0,0,0,"250K",""
"74","Peter",54,"Flash Flood",55,0,0,0,0,"1M",""
"75","Nicholas",6,"Frost/Freeze",89,0,0,0,0,"",""
"76","Nicholas",54,"Flood",6,0,0,0,0,"500K",""
"77","Nicholas",54,"Flood",5,0,0,1,0,"300K",""
"78","Nicholas",54,"Flood",26,0,0,0,0,"100K",""
"79","Nicholas",54,"Flood",38,0,0,0,0,"80K",""
"80","Nicholas",54,"Flash Flood",45,0,0,0,0,"100K",""
"81","Bill",25,"Winter Storm",23,0,0,0,0,"",""
"82","Bill",25,"Winter Storm",7,0,0,0,0,"",""
"83","Bill",25,"Winter Storm",3,0,0,0,0,"",""
"84","Odette",99,"Debris Flow",2,0,0,0,0,"",""
"85","Bill",25,"Winter Storm",11,0,0,0,0,"",""
"86","Nicholas",54,"Flood",5,0,0,0,0,"400K",""
"87","Nicholas",54,"Flood",27,0,0,0,0,"100K",""
"88","Nicholas",54,"Flood",15,0,0,1,0,"6.6M",""
"89","Nicholas",54,"Flood",14,0,0,0,0,"250K",""
"90","Nicholas",54,"Flood",37,0,0,0,0,"150K",""
"91","Nicholas",54,"Flood",14,0,0,0,0,"500K",""
"92","Nicholas",54,"Flood",8,0,0,0,0,"10K",""
"93","Nicholas",54,"Flood",15,0,0,0,0,"2M",""
"94","Nicholas",6,"Frost/Freeze",90,0,0,0,0,"",""
"95","Nicholas",6,"Frost/Freeze",91,0,0,0,0,"",""
"96","Nicholas",6,"Frost/Freeze",92,0,0,0,0,"",""
"97","Nicholas",54,"Flood",13,0,0,0,0,"200K",""
"98","Nicholas",54,"Flood",19,0,0,0,0,"100K",""
"99","Juan",8,"Winter Weather",19,0,0,0,0,"",""
"100","Juan",8,"Winter Weather",17,0,0,0,0,"",""
"101","Juan",8,"Winter Weather",12,0,0,0,0,"",""
"102","Juan",8,"Winter Weather",4,0,0,0,0,"",""
"103","Juan",8,"Winter Weather",13,0,0,0,0,"",""
"104","Juan",8,"Winter Weather",10,0,0,0,0,"",""
"105","Juan",8,"Winter Weather",9,0,0,0,0,"",""
"106","Juan",8,"Winter Weather",18,0,0,0,0,"",""
"107","Nicholas",54,"Flood",16,0,0,0,0,"10K",""
"108","Nicholas",54,"Flood",20,0,0,0,0,"20K",""
"109","Nicholas",54,"Flood",40,0,0,0,0,"20K",""
"110","Nicholas",54,"Flood",46,0,0,0,0,"20K",""
"111","Nicholas",54,"Flood",32,0,0,0,0,"200K",""
"112","Nicholas",54,"Flood",39,0,0,0,0,"50K",""
"113","Nicholas",54,"Flood",38,0,0,0,0,"300K",""
"114","Nicholas",54,"Flood",18,0,0,0,0,"100K",""
