"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"67","Georges",24,"Drought",6,0,0,0,0,"","1.67M"
"68","Georges",24,"Drought",11,0,0,0,0,"","1.67M"
"69","Earl",48,"Flash Flood",123,0,0,0,0,"25K","50K"
"70","Bonnie",37,"Hurricane (Typhoon)",32,0,0,0,0,"2M",""
"71","Bonnie",37,"Hurricane (Typhoon)",16,0,0,0,0,"2M",""
"72","Earl",12,"Hurricane (Typhoon)",55,0,0,0,0,"",""
"73","Bonnie",34,"Rip Current",9,7,0,0,0,"0","0"
"74","Bonnie",34,"Rip Current",25,1,0,0,0,"0","0"
"75","Bonnie",34,"Rip Current",29,0,0,0,0,"0","0"
"76","Earl",12,"Hurricane (Typhoon)",14,0,0,0,0,"500K",""
"77","Charley",48,"Tropical Storm",214,0,0,0,0,"5K",""
"78","Earl",35,"Hail",39,0,0,0,0,"",""
"79","Mitch",12,"Tropical Storm",66,0,0,0,0,"",""
"80","Georges",12,"Hurricane (Typhoon)",74,0,0,0,0,"5M","15M"
"81","Georges",1,"Flash Flood",85,0,0,0,0,"50K","10K"
"82","Mitch",12,"Tornado",21,0,0,0,0,"0","0"
"83","Mitch",55,"High Wind",68,0,0,0,0,"300K","100K"
"84","Mitch",12,"Waterspout",99,0,0,0,0,"",""
"85","Earl",37,"Ice Storm",86,0,0,0,0,"",""
"86","Frances",29,"Flood",37,0,0,0,0,"",""
"87","Frances",29,"Flood",54,0,0,0,0,"",""
"88","Frances",29,"Flood",44,0,0,0,0,"",""
"89","Frances",29,"Flood",39,0,0,0,0,"",""
"90","Frances",29,"Flood",31,0,0,0,0,"",""
"91","Frances",29,"Flood",29,0,0,0,0,"",""
"92","Frances",29,"Flood",32,0,0,0,0,"",""
"93","Frances",29,"Flood",38,0,0,0,0,"",""
"94","Frances",29,"Flood",46,0,0,0,0,"",""
"95","Georges",22,"Hurricane (Typhoon)",64,0,0,0,0,"2M",""
"96","Georges",22,"Hurricane (Typhoon)",65,0,0,0,0,"40K",""
"97","Georges",22,"Hurricane (Typhoon)",39,0,0,0,0,"200K",""
"98","Bonnie",37,"Hurricane (Typhoon)",17,0,0,1,0,"2M",""
"99","Earl",13,"Tropical Storm",129,0,0,0,0,"15K",""
"100","Earl",12,"Hurricane (Typhoon)",49,0,0,0,0,"",""
"101","Georges",12,"Hurricane (Typhoon)",42,0,0,0,0,"",""
"102","Charley",48,"Tropical Storm",213,0,0,0,0,"",""
"103","Georges",12,"Hurricane (Typhoon)",17,0,0,0,0,"125K",""
"104","Georges",12,"Hurricane (Typhoon)",26,0,0,0,0,"375K",""
"105","Bonnie",37,"Hurricane (Typhoon)",15,0,0,0,0,"2M",""
"106","Bonnie",42,"Heat",68,0,0,0,0,"",""
"107","Earl",12,"Hurricane (Typhoon)",39,2,0,0,0,"1.13M","0"
"108","Earl",13,"Tropical Storm",148,0,0,0,0,"10K",""
"109","Georges",22,"Hurricane (Typhoon)",54,0,0,0,0,"",""
"110","Earl",1,"Tropical Storm",69,0,0,0,0,"10K",""
"111","Earl",12,"Hurricane (Typhoon)",10,0,0,0,0,"50K",""
"112","Earl",1,"Tropical Storm",65,0,0,0,0,"10K",""
"113","Earl",1,"Tropical Storm",66,0,0,0,0,"15K",""
"114","Earl",1,"Tropical Storm",68,0,0,0,0,"75K",""
"115","Mitch",37,"Flash Flood",161,0,0,0,0,"20K",""
"116","Frances",22,"Tornado",53,0,0,0,0,"75K",""
"117","Bonnie",51,"Hurricane (Typhoon)",96,0,0,0,0,"800K","1M"
"118","Earl",22,"Flash Flood",97,0,0,0,0,"20K",""
"119","Earl",55,"Thunderstorm Wind",87,0,0,0,0,"",""
"120","Earl",55,"Hail",71,0,0,0,0,"",""
"121","Frances",48,"Tropical Storm",215,0,0,0,0,"5M",""
"122","Georges",12,"Hurricane (Typhoon)",13,0,0,0,0,"3.5M",""
"123","Georges",12,"Hurricane (Typhoon)",8,0,0,0,0,"25M",""
"124","Georges",12,"Hurricane (Typhoon)",34,0,0,0,0,"400K",""
"125","Georges",12,"Hurricane (Typhoon)",15,0,0,0,0,"275K",""
"126","Bonnie",34,"Flash Flood",21,0,0,0,0,"",""
"127","Bonnie",51,"Hurricane (Typhoon)",98,3,0,0,0,"11.5M","1.7M"
"128","Earl",37,"Ice Storm",21,0,0,0,0,"",""
"129","Earl",37,"Ice Storm",85,0,0,0,0,"",""
"130","Georges",24,"Heavy Rain",5,0,0,0,0,"",""
"131","Georges",24,"Heavy Rain",6,0,0,0,0,"",""
"132","Georges",24,"Heavy Rain",7,0,0,0,0,"",""
"133","Georges",24,"Heavy Rain",9,0,0,0,0,"",""
"134","Georges",24,"Heavy Rain",10,0,0,0,0,"",""
"135","Georges",24,"Heavy Rain",11,0,0,0,0,"",""
"136","Georges",24,"Heavy Rain",13,0,0,0,0,"",""
"137","Georges",24,"Heavy Rain",14,0,0,0,0,"",""
"138","Georges",24,"Strong Wind",13,0,0,0,0,"20K",""
"139","Georges",24,"Strong Wind",14,0,0,0,0,"15K",""
"140","Georges",24,"Strong Wind",17,0,0,0,0,"30K",""
"141","Georges",24,"Strong Wind",18,0,0,0,0,"10K",""
"142","Georges",24,"Flash Flood",21,0,0,0,0,"5K",""
"143","Earl",37,"Ice Storm",8,0,0,0,0,"",""
"144","Hermine",28,"Tropical Storm",82,0,0,0,0,"0K",""
"145","Earl",40,"Flash Flood",113,0,0,0,0,"",""
"146","Frances",48,"Tropical Storm",253,0,0,0,0,"",""
"147","Frances",22,"Tropical Storm",62,0,0,0,0,"0K",""
"148","Mitch",37,"Flash Flood",11,0,0,0,0,"",""
"149","Georges",34,"Heat",8,0,0,0,0,"0",""
"150","Georges",22,"Hurricane (Typhoon)",61,0,0,0,0,"300K",""
"151","Mitch",37,"Flash Flood",149,0,0,0,0,"",""
"152","Mitch",37,"Flash Flood",11,0,0,0,0,"5.5M",""
"153","Earl",37,"Flash Flood",179,0,0,0,0,"",""
"154","Earl",35,"Tornado",39,0,0,0,0,"",""
"155","Earl",37,"Thunderstorm Wind",19,0,0,0,0,"1K",""
"156","Earl",12,"Hurricane (Typhoon)",51,0,0,0,0,"",""
"157","Georges",24,"Heat",12,0,0,0,0,"0",""
"158","Alex",27,"Blizzard",9,0,0,0,0,"",""
"159","Georges",34,"Heat",20,0,0,0,0,"0",""
"160","Alex",34,"Thunderstorm Wind",19,2,0,0,0,"49K",""
"161","Earl",40,"Hail",109,0,0,0,0,"",""
"162","Frances",48,"Tropical Storm",255,0,0,0,0,"",""
"163","Mitch",55,"Winter Storm",58,0,0,0,0,"",""
"164","Earl",12,"Hurricane (Typhoon)",56,0,0,0,0,"",""
"165","Earl",37,"Ice Storm",39,0,0,0,0,"",""
"166","Earl",13,"Tropical Storm",127,0,0,0,0,"10K",""
"167","Mitch",37,"Flash Flood",21,0,0,0,0,"1M",""
"168","Georges",12,"Hurricane (Typhoon)",52,0,0,0,0,"",""
"169","Earl",28,"Tropical Storm",82,0,0,0,0,"0K",""
"170","Mitch",12,"Waterspout",86,0,0,0,0,"",""
"171","Georges",12,"Hurricane (Typhoon)",18,0,0,0,0,"500K",""
"172","Georges",12,"Hurricane (Typhoon)",29,0,0,0,0,"50K",""
"173","Alex",27,"Blizzard",16,0,0,0,0,"",""
"174","Alex",27,"Blizzard",13,0,0,0,0,"",""
"175","Hermine",25,"Heavy Rain",13,0,0,0,0,"",""
"176","Mitch",37,"High Wind",53,0,0,0,0,"",""
"177","Georges",24,"Winter Weather",9,0,0,0,0,"",""
"178","Georges",12,"Hurricane (Typhoon)",56,0,0,0,0,"",""
"179","Earl",13,"Tropical Storm",143,0,0,0,0,"25K",""
"180","Frances",22,"Tornado",55,0,0,0,0,"50K",""
"181","Frances",48,"Flash Flood",361,0,0,0,0,"50K",""
"182","Earl",37,"Ice Storm",9,0,0,0,0,"",""
"183","Earl",37,"Ice Storm",89,0,0,0,0,"",""
"184","Mitch",55,"Winter Storm",72,0,0,0,0,"",""
"185","Hermine",28,"Tornado",45,0,0,0,0,"10K",""
"186","Bonnie",10,"Rip Current",5,0,0,1,0,"0","0"
"187","Bonnie",34,"Rip Current",1,0,0,0,0,"0","0"
"188","Mitch",55,"Winter Storm",69,0,0,0,0,"",""
"189","Bonnie",51,"Hurricane (Typhoon)",94,0,0,0,0,"132K",""
"190","Georges",12,"Hurricane (Typhoon)",39,0,0,0,0,"",""
"191","Georges",24,"Winter Weather",13,0,0,0,0,"",""
"192","Hermine",25,"Heavy Rain",17,0,0,0,0,"",""
"193","Georges",22,"Hurricane (Typhoon)",69,0,0,0,0,"10M",""
"194","Georges",22,"Hurricane (Typhoon)",70,0,0,0,0,"6M",""
"195","Georges",22,"Hurricane (Typhoon)",66,0,0,0,0,"40K",""
"196","Georges",22,"Hurricane (Typhoon)",62,0,0,0,0,"6M",""
"197","Georges",22,"Hurricane (Typhoon)",60,0,0,0,0,"80K",""
"198","Georges",22,"Hurricane (Typhoon)",58,0,0,0,0,"40K",""
"199","Georges",22,"Hurricane (Typhoon)",40,0,0,0,0,"800K",""
"200","Georges",12,"Hurricane (Typhoon)",62,0,0,0,0,"250K","0"
"201","Mitch",12,"Tropical Storm",67,0,0,0,0,"",""
"202","Frances",22,"Tornado",1,2,0,0,0,"5M",""
"203","Georges",22,"Hurricane (Typhoon)",67,0,0,0,0,"40K",""
"204","Frances",33,"Heavy Snow",11,0,0,0,0,"",""
"205","Bonnie",10,"Heat",3,0,0,0,0,"",""
"206","Mitch",12,"Tornado",87,20,0,0,0,"25M","0"
"207","Frances",22,"Tropical Storm",45,0,0,0,0,"",""
"208","Frances",22,"Tropical Storm",52,0,0,0,0,"2M",""
"209","Frances",33,"Heavy Snow",12,0,0,0,0,"",""
"210","Georges",22,"Hurricane (Typhoon)",38,0,0,0,0,"80K",""
"211","Earl",48,"Tropical Storm",196,0,0,0,0,"25K",""
"212","Earl",48,"Tropical Storm",195,0,0,0,0,"25K",""
"213","Frances",48,"Flash Flood",25,0,0,0,0,"",""
"214","Frances",22,"Tropical Storm",51,0,0,0,0,"",""
"215","Georges",1,"Flash Flood",47,0,0,0,0,"65K","10K"
"216","Frances",22,"Tropical Storm",54,0,0,0,0,"1M",""
"217","Bonnie",10,"Heat",2,0,0,0,0,"",""
"218","Alex",27,"Blizzard",40,0,0,0,0,"",""
"219","Earl",12,"Hurricane (Typhoon)",9,0,0,0,0,"75K",""
"220","Earl",12,"Hurricane (Typhoon)",11,1,0,0,0,"100K",""
"221","Earl",12,"Hurricane (Typhoon)",18,0,0,0,0,"25K",""
"222","Georges",12,"Hurricane (Typhoon)",16,0,0,0,0,"150K",""
"223","Earl",40,"Hail",71,0,0,0,0,"",""
"224","Mitch",37,"Flash Flood",175,0,0,0,0,"",""
"225","Alex",27,"Blizzard",1,0,0,0,0,"",""
"226","Earl",12,"Hurricane (Typhoon)",29,0,0,0,0,"10K",""
"227","Earl",12,"Hurricane (Typhoon)",17,0,0,0,0,"10K",""
"228","Earl",12,"Hurricane (Typhoon)",26,0,0,0,0,"10K",""
"229","Earl",12,"Hurricane (Typhoon)",19,0,0,0,0,"5K",""
"230","Earl",12,"Hurricane (Typhoon)",28,0,0,0,0,"350K",""
"231","Earl",12,"Hurricane (Typhoon)",27,0,0,0,0,"750K",""
"232","Georges",24,"Flash Flood",17,0,0,0,0,"",""
"233","Georges",24,"Flash Flood",9,0,0,0,0,"5K",""
"234","Charley",22,"Hurricane (Typhoon)",53,0,0,0,0,"2K",""
"235","Earl",13,"Tropical Storm",142,0,0,0,0,"20K",""
"236","Frances",22,"Flash Flood",117,0,0,0,0,"0K",""
"237","Georges",12,"Storm Surge/Tide",87,0,0,0,0,"",""
"238","Georges",34,"Heat",10,0,0,0,0,"0",""
"239","Georges",22,"Hurricane (Typhoon)",68,0,0,0,0,"400K",""
"240","Charley",48,"Flash Flood",137,0,0,0,0,"5K","0"
"241","Charley",48,"Flash Flood",385,0,0,0,0,"3K","0"
"242","Georges",22,"Hurricane (Typhoon)",59,0,0,0,0,"40K",""
"243","Georges",22,"Hurricane (Typhoon)",63,0,0,0,0,"4M",""
"244","Georges",28,"Hurricane (Typhoon)",80,0,0,0,0,"20M",""
"245","Georges",28,"Hurricane (Typhoon)",81,0,0,0,0,"210M",""
"246","Georges",28,"Hurricane (Typhoon)",82,0,0,0,0,"370M",""
"247","Georges",28,"Hurricane (Typhoon)",77,0,0,0,0,"2M",""
"248","Bonnie",51,"Hurricane (Typhoon)",95,0,0,0,0,"9M","12K"
"249","Earl",37,"Ice Storm",11,0,0,0,0,"",""
"250","Frances",22,"Tropical Storm",58,0,0,0,0,"0K",""
"251","Georges",12,"Hurricane (Typhoon)",60,0,0,0,0,"",""
"252","Mitch",12,"Tropical Storm",73,0,0,0,0,"",""
"253","Charley",48,"Tropical Storm",238,0,0,0,0,"5K",""
"254","Mitch",37,"Flash Flood",11,0,0,0,0,"",""
"255","Mitch",55,"Winter Storm",71,0,0,0,0,"",""
"256","Frances",22,"Flash Flood",97,0,0,0,0,"100K",""
"257","Earl",40,"Thunderstorm Wind",47,0,0,0,0,"",""
"258","Earl",12,"Tornado",119,0,0,0,0,"5K","0"
"259","Earl",12,"Hurricane (Typhoon)",61,0,0,0,0,"",""
"260","Earl",13,"Tropical Storm",161,0,0,0,0,"75K",""
"261","Earl",12,"Hurricane (Typhoon)",60,0,0,0,0,"",""
"262","Georges",12,"Hurricane (Typhoon)",50,0,0,0,0,"",""
"263","Earl",12,"Hurricane (Typhoon)",52,0,0,0,0,"",""
"264","Mitch",12,"Tropical Storm",74,0,0,0,0,"",""
"265","Alex",22,"Tornado",79,0,0,0,0,"10K",""
"266","Frances",22,"Tornado",3,0,0,0,0,"10K",""
"267","Georges",24,"Heat",20,0,0,0,0,"0",""
"268","Georges",12,"Hurricane (Typhoon)",55,0,0,0,0,"",""
"269","Frances",22,"Tropical Storm",40,0,0,0,0,"0K",""
"270","Mitch",37,"Flash Flood",199,0,0,0,0,"200K",""
"271","Mitch",37,"Flash Flood",111,0,0,0,0,"25K",""
"272","Frances",22,"Tornado",97,0,0,0,0,"100K",""
"273","Georges",12,"Hurricane (Typhoon)",49,0,0,0,0,"",""
"274","Earl",13,"Tropical Storm",121,0,0,0,0,"35K",""
"275","Georges",99,"Hurricane (Typhoon)",69,0,0,0,0,"243M","43M"
"276","Mitch",48,"Hail",431,0,0,0,0,"",""
"277","Frances",48,"Flash Flood",123,0,0,0,0,"3K","0"
"278","Frances",48,"Flash Flood",285,0,0,0,0,"3K","0"
"279","Frances",48,"Tropical Storm",251,0,0,0,0,"",""
"280","Earl",13,"Tropical Storm",160,0,0,0,0,"125K",""
"281","Georges",12,"Hurricane (Typhoon)",19,0,0,0,0,"25K",""
"282","Georges",12,"Hurricane (Typhoon)",28,0,0,0,0,"75K",""
"283","Georges",12,"Hurricane (Typhoon)",10,0,0,0,0,"1M",""
"284","Georges",12,"Hurricane (Typhoon)",14,0,0,0,0,"1.5M",""
"285","Georges",12,"Hurricane (Typhoon)",9,0,0,0,0,"4M",""
"286","Georges",12,"Hurricane (Typhoon)",7,0,0,0,0,"15M",""
"287","Georges",12,"Hurricane (Typhoon)",11,0,0,0,0,"2.5M",""
"288","Earl",37,"Ice Storm",88,0,0,0,0,"",""
"289","Bonnie",42,"Heat",69,0,0,0,0,"",""
"290","Mitch",37,"Flash Flood",173,0,0,0,0,"",""
"291","Georges",12,"Hurricane (Typhoon)",51,0,0,0,0,"",""
"292","Frances",22,"Tropical Storm",66,0,0,0,0,"0K",""
"293","Alex",27,"Blizzard",2,0,0,0,0,"",""
"294","Earl",13,"Tropical Storm",157,0,0,0,0,"25K",""
"295","Earl",28,"Tropical Storm",81,0,0,0,0,"0K",""
"296","Frances",48,"Flash Flood",29,0,0,0,0,"15K","0"
"297","Georges",12,"Hurricane (Typhoon)",65,0,0,0,0,"",""
"298","Earl",12,"Hurricane (Typhoon)",50,0,0,0,0,"",""
"299","Earl",12,"Hurricane (Typhoon)",65,0,0,0,0,"",""
"300","Bonnie",42,"Heat",67,0,0,0,0,"",""
"301","Earl",12,"Tornado",53,0,0,0,0,"5K","0"
"302","Bonnie",42,"Heat",70,0,0,0,0,"",""
"303","Mitch",12,"Tropical Storm",78,0,0,2,0,"",""
"304","Mitch",55,"Winter Storm",64,0,0,0,0,"",""
"305","Bonnie",51,"Hurricane (Typhoon)",91,0,0,0,0,"15K",""
"306","Georges",42,"Heat",68,0,0,0,0,"0",""
"307","Hermine",28,"Tornado",109,1,0,0,0,"75K",""
"308","Frances",22,"Tropical Storm",67,0,0,0,0,"0K",""
"309","Earl",48,"Flash Flood",285,0,0,0,0,"15K","20K"
"310","Georges",42,"Heat",62,0,0,0,0,"0",""
"311","Earl",37,"Ice Storm",40,0,0,0,0,"",""
"312","Earl",13,"Tropical Storm",131,0,0,0,0,"15K",""
"313","Frances",48,"Flash Flood",25,0,0,0,0,"",""
"314","Mitch",37,"Flash Flood",175,10,0,0,0,"1.5M",""
"315","Georges",12,"Hurricane (Typhoon)",57,0,0,0,0,"",""
"316","Earl",13,"Tropical Storm",155,0,0,0,0,"25K",""
"317","Earl",12,"Hurricane (Typhoon)",48,0,0,0,0,"",""
"318","Frances",48,"Flash Flood",255,0,0,0,0,"3K","5K"
"319","Earl",40,"Hail",47,0,0,0,0,"",""
"320","Earl",19,"Thunderstorm Wind",29,0,0,0,0,"70K","3K"
"321","Alex",37,"Hail",35,0,0,0,0,"",""
"322","Mitch",20,"Hail",123,0,0,0,0,"0","0"
"323","Alex",37,"Hail",27,0,0,0,0,"",""
"324","Mitch",20,"Hail",141,0,0,0,0,"10K","50K"
"325","Earl",19,"Thunderstorm Wind",185,0,0,0,0,"70K","10K"
"326","Alex",51,"Thunderstorm Wind",107,0,0,0,0,"10K","5K"
"327","Alex",51,"Hail",107,0,0,0,0,"2K","2K"
"328","Earl",5,"Hail",15,0,0,0,0,"",""
"329","Alex",51,"Thunderstorm Wind",79,0,0,0,0,"3K",""
"330","Alex",51,"Thunderstorm Wind",43,0,0,0,0,"3K",""
"331","Alex",51,"Thunderstorm Wind",59,1,0,0,0,"15K",""
"332","Alex",51,"Thunderstorm Wind",61,0,0,0,0,"3K",""
"333","Earl",5,"Lightning",7,1,0,0,0,"",""
"334","Earl",24,"Hail",3,0,0,0,0,"",""
"335","Earl",24,"Hail",37,0,0,0,0,"",""
"336","Alex",37,"Hail",3,0,0,0,0,"",""
"337","Earl",24,"Lightning",25,0,0,0,0,"5K",""
"338","Alex",51,"Thunderstorm Wind",510,0,0,0,0,"20K",""
"339","Earl",48,"Tropical Storm",214,0,0,0,0,"25K",""
"340","Earl",48,"Tropical Storm",210,0,0,0,0,"25K",""
"341","Earl",48,"Tropical Storm",227,0,0,0,0,"100K",""
"342","Earl",48,"Tropical Storm",238,0,0,2,0,"200M",""
"343","Earl",48,"Tropical Storm",198,0,0,0,0,"25K",""
"344","Earl",48,"Tropical Storm",213,0,0,0,0,"28.7M",""
"345","Earl",48,"Tropical Storm",163,0,0,0,0,"25K",""
"346","Earl",48,"Tropical Storm",235,0,0,0,0,"100K",""
"347","Earl",48,"Tropical Storm",200,0,0,0,0,"100K",""
"348","Earl",48,"Tropical Storm",176,0,0,0,0,"25K",""
"349","Earl",48,"Tropical Storm",236,0,0,0,0,"28.7M",""
"350","Earl",48,"Tropical Storm",199,0,0,0,0,"25K",""
"351","Earl",40,"Hail",47,0,0,0,0,"",""
"352","Earl",13,"Tropical Storm",125,0,0,0,0,"100K",""
"353","Earl",24,"Thunderstorm Wind",27,0,0,0,0,"8K",""
"354","Earl",50,"Thunderstorm Wind",19,0,0,0,0,"20K",""
"355","Mitch",12,"Tropical Storm",63,0,0,0,0,"",""
"356","Georges",28,"Hurricane (Typhoon)",78,0,0,0,0,"25M",""
"357","Georges",28,"Hurricane (Typhoon)",76,0,0,0,0,"15M",""
"358","Alex",51,"Hail",171,0,0,0,0,"",""
"359","Alex",51,"Hail",187,0,0,0,0,"",""
"360","Alex",51,"Flash Flood",171,0,0,0,0,"35K",""
"361","Alex",51,"Hail",187,0,0,0,0,"",""
"362","Alex",51,"Hail",61,0,0,0,0,"",""
"363","Hermine",44,"Heavy Rain",5,0,0,0,0,"",""
"364","Alex",27,"Blizzard",30,0,0,0,0,"",""
"365","Earl",40,"Hail",47,0,0,0,0,"",""
"366","Earl",48,"Tropical Storm",226,0,0,0,0,"100K",""
"367","Earl",13,"Tropical Storm",159,0,0,0,0,"30K",""
"368","Mitch",55,"Winter Storm",51,0,0,0,0,"",""
"369","Earl",40,"Thunderstorm Wind",53,0,0,0,0,"",""
"370","Earl",40,"Hail",73,0,0,0,0,"",""
"371","Hermine",28,"Tropical Storm",81,0,0,0,0,"0K",""
"372","Earl",12,"Hurricane (Typhoon)",42,0,0,0,0,"",""
"373","Georges",96,"Hurricane (Typhoon)",10,0,0,0,0,"1.5M",""
"374","Georges",42,"Heat",60,0,0,0,0,"0",""
"375","Charley",22,"Hurricane (Typhoon)",54,0,0,0,0,"10K",""
"376","Alex",37,"Lightning",199,1,0,0,0,"",""
"377","Alex",37,"Hail",159,0,0,0,0,"",""
"378","Alex",37,"Hail",199,0,0,0,0,"",""
"379","Alex",37,"Hail",11,0,0,0,0,"",""
"380","Alex",37,"Hail",11,0,0,0,0,"",""
"381","Alex",37,"Hail",89,0,0,0,0,"",""
"382","Hermine",28,"Tropical Storm",80,0,0,0,0,"10K",""
"383","Earl",28,"Tropical Storm",80,0,0,0,0,"0K",""
"384","Charley",22,"Hurricane (Typhoon)",52,0,0,0,0,"10K",""
"385","Mitch",37,"High Wind",54,0,0,0,0,"5K",""
"386","Mitch",37,"Flash Flood",89,0,0,0,0,"500K",""
"387","Mitch",37,"Flash Flood",199,0,0,0,0,"",""
"388","Alex",34,"Thunderstorm Wind",19,0,0,0,0,"",""
"389","Georges",12,"Hurricane (Typhoon)",61,0,0,0,0,"",""
"390","Earl",40,"Hail",133,0,0,0,0,"",""
"391","Earl",37,"Ice Storm",42,0,0,0,0,"",""
"392","Georges",22,"Hurricane (Typhoon)",53,0,0,0,0,"",""
"393","Georges",24,"Winter Weather",11,0,0,0,0,"",""
"394","Mitch",37,"Flash Flood",121,0,0,0,0,"5M",""
"395","Mitch",37,"High Wind",58,0,0,0,0,"",""
"396","Alex",22,"Flash Flood",79,0,0,0,0,"20K",""
"397","Mitch",37,"Flash Flood",113,0,0,0,0,"",""
"398","Danielle",99,"Flash Flood",127,0,0,0,0,"50K",""
"399","Earl",40,"Hail",109,0,0,0,0,"",""
"400","Earl",40,"Thunderstorm Wind",71,0,0,0,0,"",""
"401","Earl",13,"Tropical Storm",145,0,0,0,0,"20K",""
"402","Earl",1,"Tropical Storm",67,0,0,0,0,"10K",""
"403","Bonnie",42,"Heat",71,0,0,0,0,"",""
"404","Earl",40,"Hail",109,0,0,0,0,"",""
"405","Georges",12,"Hurricane (Typhoon)",12,1,0,0,0,"7.5M",""
"406","Earl",12,"Hurricane (Typhoon)",62,0,0,0,0,"",""
