"","storm_id","STATE_FIPS","EVENT_TYPE","CZ_FIPS","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS"
"1","Fran",51,"Winter Storm",46,0,0,0,0,"",""
"2","Fran",36,"Winter Storm",30,0,0,0,0,"5K",""
"3","Fran",36,"Winter Storm",28,0,0,0,0,"5K",""
"4","Fran",36,"Flood",26,0,0,0,0,".1M",""
"5","Fran",13,"Heavy Snow",26,0,0,0,0,"",""
"6","Fran",13,"Heavy Snow",28,0,0,0,0,"",""
"7","Fran",50,"Winter Storm",5,0,0,0,0,"15K",""
"8","Fran",36,"Winter Storm",31,0,0,0,0,"10K",""
"9","Fran",36,"Winter Storm",35,0,0,0,0,"5K",""
"10","Fran",50,"Winter Storm",6,0,0,0,0,"5K",""
"11","Fran",36,"Winter Storm",35,0,0,0,0,"15K",""
"12","Fran",34,"Flood",1,0,0,0,0,"6M",""
"13","Fran",34,"Flood",7,0,0,0,0,"3.47M",""
"14","Fran",50,"Winter Storm",2,0,0,0,0,"5K",""
"15","Fran",51,"Heavy Snow",47,0,0,0,0,"",""
"16","Fran",42,"Flash Flood",13,0,0,1,0,"",""
"17","Fran",13,"Winter Storm",28,0,0,0,0,"",""
"18","Fran",50,"Winter Storm",12,0,0,0,0,"5K",""
"19","Fran",50,"High Wind",6,0,0,0,0,"50K",""
"20","Fran",33,"Heavy Snow",11,0,0,0,0,"",""
"21","Fran",50,"Winter Storm",6,0,0,0,0,"5K",""
"22","Fran",36,"Winter Storm",27,0,0,0,0,"5K",""
"23","Fran",36,"Winter Storm",30,0,0,0,0,"5K",""
"24","Fran",50,"High Wind",7,0,0,0,0,"10K",""
"25","Fran",50,"Winter Storm",1,0,0,0,0,"5K",""
"26","Fran",36,"Winter Storm",34,0,0,0,0,"5K",""
"27","Fran",33,"Heavy Snow",12,0,0,0,0,"",""
"28","Fran",42,"Thunderstorm Wind",55,0,0,0,0,".5M",""
"29","Fran",50,"Winter Storm",4,0,0,0,0,"5K",""
"30","Marco",48,"Winter Storm",209,0,0,0,0,"",""
"31","Fran",36,"Flood",34,0,0,0,0,".1M",""
"32","Fran",34,"Winter Storm",1,0,0,0,0,"",""
"33","Fran",25,"Heavy Snow",22,0,0,0,0,".8M",""
"34","Fran",50,"Winter Storm",11,0,0,0,0,"10K",""
"35","Fran",36,"Heavy Snow",57,0,0,0,0,"4K",""
"36","Fran",13,"Heavy Snow",17,0,0,0,0,"",""
"37","Arthur",39,"Heavy Snow",86,0,0,0,0,"",""
"38","Arthur",39,"Heavy Snow",87,0,0,0,0,"",""
"39","Fran",25,"Heavy Snow",23,0,0,0,0,".8M",""
"40","Fran",25,"Heavy Snow",24,0,0,0,0,".4M",""
"41","Fran",56,"High Wind",5,0,0,0,0,"50K",""
"42","Fran",47,"Winter Storm",56,0,0,0,0,"",""
"43","Fran",47,"Winter Storm",61,0,0,0,0,"",""
"44","Fran",47,"Winter Storm",62,0,0,0,0,"",""
"45","Fran",47,"Winter Storm",63,0,0,0,0,"",""
"46","Fran",47,"Winter Storm",64,0,0,0,0,"",""
"47","Fran",47,"Winter Storm",65,0,0,0,0,"",""
"48","Fran",47,"Winter Storm",75,0,0,0,0,"",""
"49","Fran",50,"Winter Storm",5,0,0,0,0,"10K",""
"50","Fran",36,"Winter Storm",20,0,0,0,0,".1M",""
"51","Fran",36,"Winter Storm",31,0,0,0,0,"5K",""
"52","Fran",50,"Winter Storm",2,0,0,0,0,"10K",""
"53","Fran",50,"Winter Storm",3,0,0,0,0,"10K",""
"54","Fran",36,"Winter Storm",29,0,0,0,0,"5K",""
"55","Fran",33,"High Wind",5,0,0,0,0,"",""
"56","Fran",33,"High Wind",7,0,0,0,0,"",""
"57","Fran",33,"High Wind",14,0,0,0,0,"",""
"58","Fran",51,"Winter Storm",45,0,0,0,0,"",""
"59","Fran",50,"High Wind",11,0,0,0,0,"20K",""
"60","Fran",51,"Flood",58,0,0,0,0,"",""
"61","Fran",51,"Heavy Snow",46,0,0,0,0,"",""
"62","Fran",50,"Winter Storm",10,0,0,0,0,"5K",""
"63","Fran",50,"Winter Storm",11,0,0,0,0,"5K",""
"64","Fran",47,"Winter Storm",32,0,0,0,0,"",""
"65","Fran",47,"Winter Storm",33,0,0,0,0,"",""
"66","Fran",50,"Winter Storm",4,0,0,0,0,"5K",""
"67","Fran",50,"Winter Storm",8,0,0,0,0,"5K",""
"68","Fran",50,"Winter Storm",7,0,0,0,0,"10K",""
"69","Fran",51,"Heavy Snow",47,0,0,0,0,"",""
"70","Fran",13,"Heavy Snow",18,0,0,0,0,"",""
"71","Fran",36,"Flood",28,0,0,0,0,"50K",""
"72","Fran",36,"Flood",31,0,0,0,0,"50K",""
"73","Fran",13,"Heavy Snow",10,0,0,0,0,"",""
"74","Fran",54,"Flash Flood",37,0,0,0,0,"",""
"75","Fran",17,"Thunderstorm Wind",197,0,0,0,0,"45K","0"
"76","Fran",13,"Heavy Snow",29,0,0,0,0,"",""
"77","Fran",33,"High Wind",3,0,0,0,0,"",""
"78","Fran",13,"Winter Storm",18,0,0,0,0,"",""
"79","Fran",13,"Winter Storm",26,0,0,0,0,"",""
